title,keyword,abstract,field,authors,date,doi,references,id,type
Maximum size of drops levitated by an air cushion,,"Liquid drops can be kept from touching a plane solid surface by a gas stream entering from underneath, as it is observed for water drops on a heated plate, kept aloft by a stream of water vapor. We investigate the limit of small flow rates, for which the size of the gap between the drop and the substrate becomes very small. Above a critical drop radius no stationary drops can exist, below the critical radius two solutions coexist. However, only the solution with the smaller gap width is stable, the other is unstable. We compare to experimental data and use boundary integral simulations to show that unstable drops develop a gas “chimney” which breaks the drop in its middle.","Industrial and Manufacturing Engineering,Metals and Alloys,Strategy and Management,Mechanical Engineering","Jacco H Snoeijer,Philippe Brunet,Jens Eggers",2022,10.1103/PhysRevE.79.036307,"10.1017/S0022112005004258, 10.1121/1.1906956, 10.1017/S0022112086000010, 10.1063/1.1572161, 10.1103/PhysRevLett.96.154502, 10.1038/437208a, 10.1103/PhysRevE.76.035302, 10.1103/PhysRevLett.95.164504, 10.1016/S0029-5493(00)00321-6, 10.1017/S0022112008003868, 10.1016/0009-2509(66)85086-8, 10.1143/JPSJ.53.4184, 10.1143/JPSJ.54.2462, 10.1143/JPSJ.63.1758, 10.1016/S0378-4371(00)00164-3, 10.1088/1367-2630/10/4/043034, 10.1143/JPSJ.65.2068, 10.1017/CBO9780511800955, 10.1017/S0022112078001585, 10.1017/S0022112006008834, 10.1017/S0022112078002530, 10.1007/978-94-009-8352-6, 10.1017/S0305004100049902, 10.1017/S0022112090002671, 10.1017/S002211209900662X, 10.1016/0009-2509(86)85144-2, ",3720692,ART
Analysis and optimization of a piezoelectric harvester on a car damper,"Vehicule suspension,Energy harvesting,Piezoelectric vibration harvester,Bond graph modelling","Low power levels obtained from piezoelectric conversion of ambient vibrations appear to be a promising solution to supply wireless sensors embedded inside automotive suspension. However such a solution requires overall an optimum power extraction from the piezoelectric power harvester. This leads to the use of a sufficiently accurate and flexible modelling method to find the optimal characterics and configuration of the harvester. To this end, an innovative bond graph model of the piezoelectric harvester embedded in the quarter vehicle system is proposed for providing the harvested power when a car travels a road with a speed bump at 30 km/h. Results show that around of 0.5 milliwatt electrical power is harvested when varying key parameters like the location and characteristics of the piezoelectric device.",General Engineering,"Barbara Lafarge,Christophe Delebarre,Sébastien Grondel,Octavian Curea,Amélie Hacala-Perret",2022,10.1016/j.phpro.2015.08.202,"10.1088/0964-1726/18/11/115005, 10.1007/978-1-84882-882-7, 10.1109/IECON.2008.4758410, 10.1109/58.265821, 10.1177/1045389X09357971, ",3724058,ART
One-by-one trap activation in silicon nanowire transistors,,,"General Physics and Astronomy,General Biochemistry, Genetics and Molecular Biology,General Chemistry,Multidisciplinary","N. Clement,K. Nishiguchi,A. Fujiwara,D. Vuillaume",2022,10.1038/ncomms1092,"10.1080/00018738900101122, 10.1103/PhysRevLett.53.1272, 10.1021/nl0722774, 10.1143/JJAP.45.3606, 10.1038/nature02727, 10.1103/PhysRevB.37.8346, 10.1103/PhysRevB.80.033402, 10.1143/JJAP.42.2429, 10.1063/1.1783021, 10.1063/1.2870199, 10.1143/JJAP.47.8305, 10.1016/0038-1101(89)90113-5, 10.1126/science.275.5300.649, 10.1109/T-ED.1984.21687, 10.1007/978-3-662-08903-3, 10.1063/1.1721637, 10.1063/1.125621, 10.1021/nl052528d, 10.1103/PhysRevLett.58.2255, ",3720981,ART
Asymmetry of polarization reversal and current-voltage characteristics of Pt/PZT-Film/Pt:Ti/SiO2/Si-substrate structures,,The characterization of the asymmetries of bipolar charge-voltage and current-voltage loops of polarization reversal and unipolar current-voltage curves for Pt/PZT-film/Pt:Ti/SiO2/Si-substrate systems was performed in the dynamic mode. The asymmetry of local deformation-voltage loops was observed by piezoresponse force microscopy. The comparison of the dependences of introduced asymmetry factors for the bipolar charge-voltage and current-voltage loops and unipolar current-voltage curves on drive voltage indicates the interconnection of ferroelectric and electrical space charge transfer asymmetries.,,"S.L. Bravina,N.V. Morozovsky,J. Costecalde,Caroline Soyer,Denis Remiens,D. Deresmes",2022,10.1155/2011/374915,"10.1080/10584580500413400, 10.1080/00150190701368158, 10.15407/spqeo5.01.078, 10.1080/15421406.2011.538341, ",3721555,ART
Exploit the bandwidth capacities of the perfluorinated graded index polymer optical fiber for multi-services distribution,"Polymer optical fiber,10 GbE,Radio over Fiber","The study reported here deals with the exploitation of perfluorinated graded index polymer optical fiber bandwidth to add further services in a home/office network. The fiber properties are exhibited in order to check if perfluorinated graded index plastic optical fiber (PFGI-POF) is suitable to support a multiplexing transmission. According to the high bandwidth length of plastic fibers, both at 850 nm and 1,300 nm, the extension of the classical baseband existing network is proposed to achieve a dual concept, allowing the indoor coverage of wireless signals transmitted using the Radio over Fiber technology. The simultaneous transmission of a 10 GbE signal and a wireless signal is done respectively at 850 nm and 1,300 nm on a single plastic fiber using wavelength division multiplexing commercially available devices. The penalties have been evaluated both in digital (Bit Error Rate measurement) and radiofrequency (Error Vector Magnitude measurement) domains","Polymers and Plastics,General Chemistry","C. Lethien,Christophe Loyez,Jean-Pierre Vilcot,N. Rolland,P.A. Rolland",2022,10.3390/polym3031006,"10.1109/22.954823, 10.1049/el.2009.1584, 10.1016/j.optcom.2010.09.058, 10.1109/2944.962269, 10.1109/50.405310, 10.1109/JLT.2002.800798, 10.1109/LPT.2008.928850, 10.1364/OE.16.011266, 10.1109/68.826936, 10.1364/OE.19.009575, 10.1002/mop.21582, 10.1109/LPT.2005.859533, 10.1109/JLT.2003.817711, 10.1109/JLT.2009.2013217, ",3723766,ART
Fabrication of superhydrophobic/superoleophilic functionalized reduced graphene oxide/polydopamine/PFDT membrane for efficient oil/water separation,,,"Filtration and Separation,Analytical Chemistry","Yuanyuan Cheng,Alexandre Barras,Shixiang Lu,Wenguo Xu,Sabine Szunerits,Rabah Boukherroub",2022,10.1016/j.seppur.2019.116240,"10.1021/acs.chemrev.5b00195, 10.1039/C4CS00232F, 10.1021/ie502751h, 10.1038/natrevmats.2017.46, 10.1039/C5TB00511F, 10.1098/rsfs.2016.0132, 10.1039/C7CS00871F, 10.1039/C6CS00921B, 10.1126/science.1147241, 10.1039/c1cs15026j, 10.1002/admi.201601192, 10.1021/acsami.7b08495, 10.1039/C7BM00187H, 10.1021/ma101526k, 10.1039/c2jm16656a, 10.1021/jp2102226, 10.1021/am201664n, 10.1039/C4TA01552E, 10.1016/j.cej.2016.08.105, 10.1016/j.cej.2017.05.117, 10.1016/j.cej.2017.04.054, 10.1016/j.cej.2019.05.013, 10.1039/C5RA19918B, 10.1039/c1nr10970g, 10.1021/ie50320a024, 10.1039/tf9444000546, 10.1002/chem.201300225, 10.1039/c3nr33632h, 10.1016/j.molstruc.2007.03.026, 10.1021/la400587j, 10.1016/j.reactfunctpolym.2007.02.003, 10.1002/app.28257, 10.1021/ja904251p, 10.1002/pola.26802, 10.1007/s11249-012-0021-x, 10.1016/j.colsurfa.2008.03.004, 10.1002/adma.201301264, 10.1016/j.talanta.2013.12.031, 10.1016/j.msec.2017.07.002, 10.1021/jp075385n, ",3732063,ART
"Dielectric relaxation analysis of Pb(Zr<sub>0.54</sub>,Ti<sub>0.46</sub>)O<sub>3</sub> thin films: electric field dependence",,"350 nm-thick Perovskite PbZr0.54Ti0.46O3 (PZT) thin films were deposited on Al2O3 substrates by sputtering with and without an additional 10-nm-thick TiOx buffer layer. X-ray diffraction patterns showed that in presence of TiOx buffer layer, PZT film was highly oriented along the (111) direction film, whereas the unbuffered, counterpart was polycrystalline. A full wave electromagnetic analysis using a vector finite element method was performed to determine the tunability and the complex permittivity up to 67 GHz. A comparison between the electromagnetic analysis and Cole-Cole relaxation model was proposed. Through an original study of the relaxation time as a function of the electric field, values, such as 2 ps and 0.6 ps, were estimated for EDC = 0 kV/cm and 235 kV/cm, respectively, and in both cases (111)-PZT and polycrystalline-PZT. The distribution of relaxation times is found to be larger for (111)-PZT film, which is probably related to the film microstructure.",General Physics and Astronomy,"Freddy Ponchel,N. Sama,Denis Remiens,T. Lasri",2022,10.1063/1.4904514,"10.1557/mrs2009.177, 10.1023/B:JECR.0000033998.72845.51, 10.1063/1.2196234, 10.1126/science.1129564, 10.1063/1.1494854, 10.1109/22.963146, 10.1109/MWSYM.2001.967178, 10.1063/1.2336999, 10.1557/jmr.2013.172, 10.1039/b010117f, 10.1016/j.materresbull.2010.04.026, 10.1088/0953-8984/7/45/020, 10.1063/1.369316, 10.1063/1.1750906, 10.1063/1.3454772, 10.1063/1.3309423, 10.1063/1.3656065, 10.1063/1.366614, 10.1051/epjap:2001177, 10.1016/j.jcrysgro.2008.04.025, 10.1103/PhysRevB.89.214307, 10.1103/PhysRevB.75.224113, 10.1063/1.2128043, ",3677946,ART
Morphology-dependent electrical transport in textured ultra-thin Al films on Si,,,,"D.K. Aswal,N. Joshi,A.K. Debnath,K.P. Muthe,S.K. Gupta,J.V. Yakhmi,D. Vuillaume",2022,,,3678806,ART
"Realization and characterization of Organic Field Effect Transistors and nano-floating gates memories on rigid and flexible substrates,Réalisation et caractérisation de transistors à effet de champ organiques OFETs et Mémoires à nano grille flottante sur des substrats rigides et flexibles","Pentacene OFET,Monocouche auto-Assemblée,Électronique flexible,Stockage multi-Niveaux,Grille flottante","Organic field effect transistor (OFET) and organic based nano-floating gate memory (NFGM) devices are essentially expected to meet emerging technological demands that realizing flexible and wearable electronic devices. The objective of this thesis is to develop and optimize the pentacene OFET and NFGM based on rigid and flexible substrates. First, self-assembled monolayers (SAMs) were used to optimize the OFET, a high mobility of 0.68 cm2V-1S-1 and current on/off ratio ˃106 were obtained. Then, we fabricated single floating gate (SFG) and double floating gate (DFG) memory devices by using gold nanoparticles (Au NPs) and reduced graphene oxide (rGO) sheets as charge trapping layers. In particular, the DFG with PFBT exhibits excellent memory performances, including the large memory window of 51 V, and the stable retention property more than 108 s. Third, we fabricated all organics based OFET and NFGM on kapton flexible substrates with simple fabrication process under low temperature. The large memory window of 23 V was obtained, and the multi-level data storage performance was observed for our flexible NFGM devices. In addition, the bending stability/mechanical stability test present high current on /off ratio ˃105, retention time ˃104, as well as cycling exceed 500 cycles. Based on the experiments results of this work, we highlight the efficient ways to optimize the OFET and fabricate the high performances of flexible NFGM by simple fabrication process.",,Shuo Li,2022,,,3622634,THESE
Terahertz generation and power limits in In0.53Ga0.47As photomixer coupled to transverse-electromagnetic-horn antenna driven at 1.55 µm wavelengths,,We report continuous wave generation at frequencies up to 2 THz using ion-irradiated In0.53Ga0.47As photomixers coupled to transverse-electromagnetic-horn antennae driven at 1.55 m wavelength. Output powers up to 0.1 W at 700 GHz have been achieved. The dependence of the output power on incident optical power and the bias voltage is analyzed in the both regimes of Ohmic transport and recombination-limited transport. The fundamental limitations of the performance of the photomixer devices based on photoconductive phenomenon in recombination-limited transport are analyzed,Physics and Astronomy (miscellaneous),"Juliette Mangeney,F. Meng,Djamal Gacemi,Emilien Peytavit,Jean-Francois Lampin,Tahsin Akalin",2022,10.1063/1.3505341,"10.1007/b80319, 10.1063/1.113519, 10.1063/1.1813635, 10.1063/1.2983741, 10.1364/OE.17.015001, 10.1002/mop.24207, 10.1364/OPEX.13.009639, 10.1063/1.2817607, 10.1063/1.1567459, 10.1063/1.111289, 10.1063/1.2753738, 10.1063/1.1884262, 10.1109/22.618428, 10.1088/0022-3727/42/19/195103, ",3682008,ART
Atomistic simulation of plasticity in silicon nanowires,,"We study the tensile deformation of polycrystalline Si nanowires by means of molecular dynamics simulations. The initial microstructure is composed by a network of nanocrystals glued together by a thin layer of amorphous material. Atomistic simulations could clearly identify liquidlike flow in the constrained amorphous Si as the responsible for the observed elongation. After this first stage of nearly constant-stress flow, a necking instability sets in, eventually leading to fracture, at the point when the nanowire diameter becomes comparable to the size of the nanocrystals",Physics and Astronomy (miscellaneous),"F. Cleri,T. Ishida,D. Collard,H. Fujita",2022,10.1063/1.3501987,"10.1080/01418619108206126, 10.1002/(SICI)1521-396X(199901)171:1&lt;67::AID-PSSA67&gt;3.0.CO;2-T, 10.1016/S0081-1947(08)60031-4, 10.1080/14786430600643308, 10.1080/14786430412331315680, 10.1002/adma.200602705, 10.1557/JMR.1995.2892, 10.1080/14786430701358715, 10.1023/A:1008782230777, 10.1103/PhysRevB.65.014107, 10.1103/PhysRevLett.93.025505, 10.1007/978-1-4020-3286-8, 10.1016/S0375-9601(96)00925-5, 10.1103/PhysRevB.76.245317, 10.1016/S1359-6454(01)00329-9, ",3680237,ART
Electrowetting at a liquid metal-oxide-semiconductor junction,,"A voltage polarity dependent, voltage-induced wetting transition is demonstrated using a liquid metal-oxide-semiconductor (MOS) junction. A droplet of mercury can be made to spread out on an oxidized silicon wafer upon the application of a voltage. The wetting is seen to depend on the doping type and doping density of the silicon—a voltage polarity related asymmetrical electrowetting is observed. Impedance measurements on Al-SiO2-Si MOS capacitors link the space-charge effects with the electrowetting on the Hg-SiO2-Si MOS junction. A modified Young-Lippmann equation for electrowetting at a MOS junction is derived—the model agrees with the experiments",Physics and Astronomy (miscellaneous),S. Arscott,2022,10.1063/1.4822308,"10.1049/el:19790444, 10.1088/0268-1242/1/1/002, 10.1109/TBME.1970.4502688, 10.1016/S0925-4005(02)00301-5, 10.1021/cr100243p, 10.1038/nature10242, 10.1126/science.1209816, 10.1063/1.4723569, 10.1088/0953-8984/17/28/R01, 10.1126/science.1165719, 10.1163/156856111X599562, 10.1038/srep00184, 10.1063/1.4818715, 10.1039/c2lc40828g, 10.1039/c2lc21176a, 10.1063/1.1720769, 10.1016/S0038-1101(03)00065-0, 10.1149/1.2130036, 10.1109/T-ED.1982.20665, 10.1063/1.340317, 10.1109/TIE.2008.2006954, 10.1007/BF02403500, 10.1021/jp970328n, 10.1016/j.colsurfa.2006.03.008, 10.1109/JMEMS.2002.800934, 10.1063/1.1504171, 10.1021/jp0216326, 10.1063/1.3353990, 10.1039/b704084a, 10.1039/b904493k, 10.1002/j.1538-7305.1971.tb01882.x, 10.1109/4.845194, 10.1021/jp902393r, 10.1149/1.2404268, 10.1063/1.3633527, 10.1109/T-ED.1979.19404, ",3680081,ART
Magnetoelectric memory using perpendicular magnetization states and magnetoelastic switching,,"We present here a concept of a memory cell called MELRAM based on a magnetic element with giant magnetostriction, embedded in a piezoelectric matrix. Two equilibrium orientations of magnetization are defined by combining uniaxial anisotropy together with a magnetic polarization in the hard axis direction. Using the piezoelectric matrix, an anisotropic stress is created onto the magnetic element when applying a voltage across electrodes. Thanks to the inverse magnetostrictive effect, the effective anisotropy of the magnetic element is controlled by the applied voltage and used to switch magnetization from one state to the other. Micromagnetic simulations show the effect of applied stress on magnetization and theoretical feasibility of the device. Retrieval of information can be nondestructively made by giant magnetoresistance reading. Details of the principle, simulations, and performance perspectives are discussed",General Physics and Astronomy,"Nicolas Tiercelin,Yannick Dusch,V.L. Preobrazhensky,Philippe Pernod",2022,10.1063/1.3559532,"10.1109/TMAG.2009.2024163, 10.1126/science.1113357, 10.1088/0022-3727/38/8/R01, 10.1038/nmat1860, 10.1063/1.2388149, 10.1038/nmat2785, 10.1088/1367-2630/11/1/013021, 10.1103/PhysRevB.80.224416, 10.1016/S0304-8853(02)00474-2, 10.1109/TMAG.2002.803568, 10.1016/S0927-0256(03)00119-8, ",3678411,ART
Analysis of the degradation induced by focused ion Ga3+ beam for the realization of piezoelectric nanostructures,,"Piezoelectric nanostructures (islands of dimensions in the lateral size range 50–500 nm) have been fabricated by focused Ga3+ ion beam (FIB) etching on PbZr0.54Ti0.46O3 thin films obtained by magnetron sputtering. The degradation induced by the etching process is investigated through the evolution of electromechanical activity measured by means of local piezoelectric hysteresis loops produced by piezoresponse force microscopy. The analysis of surface potential is performed by kelvin force microscopy and the measurement of current-voltage curves is carried out by conducting atomic force microscopy. Two kinds of structures, namely one based on crystallized films and the other based on amorphous ones, were studied. In this latter case, the amorphous films are postannealed after etching to obtain crystallized structure. For the structures based on the crystallized and then etched films, no piezoelectric signal was registered that evidences a serious degradation of material induced by Ga3+ ion implantation. For the structures based on the films etched in amorphous state and then crystallized, the piezoresponse signal was near to that of the reference films (crystallized and not etched) whatever were the ion dose and the island dimensions. Even for very small lateral size (50 nm), no size effect was observed. The island shapes fabricated by Ga3+ FIB etching process (islands with less than 50 nm lateral size) show a limitation of FIB processing and electron beam lithography seems to be necessary.",General Physics and Astronomy,"Denis Remiens,R.H. Liang,Caroline Soyer,D. Deresmes,David Troadec,S. Quignon,A. da Costa,R. Desfeux",2022,10.1063/1.3474963,"10.1109/JSEN.2007.913021, 10.1063/1.2753120, 10.1021/nl801071w, 10.1088/0957-4484/14/6/314, 10.1063/1.124822, 10.1063/1.125485, 10.1063/1.3073892, 10.1143/JJAP.31.3533, 10.1063/1.124628, 10.1063/1.1331654, 10.1063/1.1565177, 10.1063/1.1775881, 10.1080/00150190600889304, 10.1007/s10853-005-5946-0, 10.1016/j.susc.2005.09.053, 10.1080/10584580701320123, 10.1063/1.1489069, 10.1063/1.1421638, 10.1016/j.jcrysgro.2007.04.020, 10.1016/j.sna.2008.07.021, 10.1063/1.124391, 10.1126/science.246.4936.1400, 10.1557/mrs2009.176, 10.1063/1.1366644, 10.1016/j.jallcom.2005.12.133, ",3678435,ART
Generalized elastodynamic model for nanophotonics,,"A self-consistent theory for the classical description of the interaction of light and matter at the nanoscale is presented, which takes into account spatial dispersion. Up to now, the Maxwell equations in nanostructured materials with spatial dispersion have been solved by the introduction of the so-called additional boundary conditions which, however, lack generality and uniqueness. In this paper, we derive an approach where nonlocal effects are studied in a precise and uniquely defined way, thus allowing the treatment of all solid-solid interfaces (among metals, semiconductors or insulators), as well as solid-vacuum interfaces in the same framework. The theory is based on the derivation of a potential energy for an ensemble of electrons in a given potential, where the deformation of the ensemble is treated as in a solid, including both shear and compressional deformations, instead of a fluid described only by a bulk compressibility like in the hydrodynamical approach. The derived classical equation of motion for the ensemble describes the deformation vector and the corresponding polarization vector as an elastodynamic field, including viscous forces, from which a generalized nonlocal constitutive equation for the dielectric constant is derived. The required boundary conditions are identical to that of elastodynamics and they emerge in a natural way, without any physical hypothesis outside the current description, as is commonly required in other nonlocal approaches. Interestingly, this description does not require the discontinuity of any component of the electric, magnetic, or polarization fields and, consequently, no bounded currents or charges are present at the interface, which is a more suitable description from the microscopic point of view. It is shown that the method converges to the local boundary conditions in the low spatial dispersion limit for insulators and conductors, quantified by means of a parameter defined as the characteristic length. A brief discussion about the inclusion of the spill out of electrons across surfaces is discussed. Finally, the planar interface is studied and numerical examples of the behavior of the different fields at the interfaces are presented, showing the limiting situations in which the local limit is recovered, reinforcing the self-consistency of this description.",,"José Vicente Álvarez Carrera,Bahram Djafari-Rouhani,Daniel Torrent",2022,10.1103/PhysRevB.102.115308,"10.1021/jp026731y, 10.1088/1361-648X/aa60f3, 10.1021/cr030063a, 10.1021/acsnano.8b04073, 10.1038/s41566-018-0152-1, 10.1088/0953-8984/27/18/183204, 10.1103/PhysRevLett.90.057401, 10.1039/b711486a, 10.1038/s41563-019-0290-y, 10.1002/cphc.201200992, 10.1103/PhysRev.126.413, 10.1070/PU2006v049n10ABEH006067, 10.1021/jp807345h, 10.1103/PhysRevB.67.113103, 10.1103/PhysRevB.81.035320, 10.1103/PhysRevB.83.081102, 10.1016/j.metmat.2012.11.001, 10.1103/PhysRevB.97.075439, 10.1103/PhysRevB.99.035442, 10.1364/JOSAB.36.000F99, 10.1103/PhysRevB.37.6799, 10.1016/S0030-4018(01)01310-4, 10.1109/TAP.2006.875920, 10.1021/jp910899b, 10.1088/1367-2630/12/11/113047, 10.1021/jp204261u, 10.1103/PhysRevB.87.045401, 10.1039/C6MH00270F, 10.1103/PhysRevB.2.835, 10.1088/0022-3719/17/21/017, 10.1038/s41586-019-1803-1, 10.1103/PhysRevLett.80.2889, 10.1103/PhysRevLett.111.093901, 10.1002/adts.201800076, 10.1038/ncomms4809, 10.1103/PhysRevB.60.15550, 10.1103/PhysRevB.60.7966, 10.1038/s41598-018-27655-z, 10.1364/OE.23.031296, 10.1038/ncomms8132, 10.1103/PhysRevB.93.205405, 10.1088/1361-648X/aaa43c, 10.1103/PhysRevB.95.245434, ",3683129,ART
Optomechanic Coupling in Ag Polymer Nanocomposite Films,,"Particle vibrational spectroscopy has emerged as a new tool for the measurement of elasticity, glass transition, and interactions at a nanoscale. For colloid-based materials, however, the weakly localized particle resonances in a fluid or solid medium renders their detection difficult. The strong amplification of the inelastic light scattering near surface plasmon resonance of metallic nanoparticles (NPs) allowed not only the detection of single NP eigenvibrations but also the interparticle interaction effects on the acoustic vibrations of NPs mediated by strong optomechanical coupling. The ""rattling"" and quadrupolar modes of Ag/polymer and polymer-grafted Ag NPs with different diameters in their assemblies are probed by Brillouin light spectroscopy (BLS). We present thorough theoretical 3D calculations for anisotropic Ag elasticity to quantify the frequency and intensity of the ""rattling"" mode and hence its BLS activity for different interparticle separations and matrix rigidity. Theoretically, a liquidlike environment, e.g., poly(isobutylene) (PIB) does not support rattling vibration of Ag dimers but unexpectedly hardening of the extremely confined graft melt renders both activation of the former and a frequency blue shift of the fundamental quadrupolar mode in the grafted nanoparticle Ag@PIB film.","Surfaces, Coatings and Films,Physical and Theoretical Chemistry,General Energy,Electronic, Optical and Magnetic Materials","Adnane Noual,Eunsoo Kang,Tanmoy Maji,Manos Gkikas,Bahram Djafari-Rouhani,George Fytas",2022,10.1021/acs.jpcc.1c04549,"10.1063/1.1756206, 10.1021/jz100774b, 10.1103/PhysRevLett.113.205503, 10.1039/c2sm07034k, 10.1021/nn303631d, 10.1021/acsnano.5b06465, 10.1038/s41467-018-04854-w, 10.1039/D0CP05377E, 10.1103/PhysRevB.60.17107, 10.1038/nmat1366, 10.1021/nl061237h, 10.1073/pnas.0803748105, 10.1002/cphc.200800289, 10.1021/acs.nanolett.6b01314, 10.1103/PhysRevB.81.235432, 10.1021/acs.jpcc.1c01425, 10.1021/acs.nanolett.8b01072, 10.1021/acs.jpcc.9b03090, 10.1146/annurev.physchem.57.032905.104533, 10.1038/ncomms8022, 10.1073/pnas.1712418114, 10.1021/cm500316k, 10.1063/1.5140459, 10.1103/PhysRevMaterials.2.123605, 10.1039/c1cc12718g, 10.1021/acs.biomac.9b01607, 10.1063/1.2046607, 10.1103/PhysRevB.69.094305, 10.1016/j.crhy.2016.02.001, 10.1021/acs.jpcc.0c00874, 10.1021/acsnano.7b04789, 10.1103/PhysRevE.65.066611, 10.1515/nanoph-2014-0004, 10.1126/sciadv.abd4540, 10.1021/nn2017588, 10.1021/nn401175j, 10.1038/ncomms9309, 10.1021/acs.nanolett.9b00817, 10.1002/adma.202004732, 10.1021/acsnano.0c06134, 10.3390/polym9120659, 10.1021/mz500433h, 10.1021/cr030067f, 10.1038/nbt1100, ",3681293,ART
Performance Projection of GaN HEMT: Bias and Temperature Dependent Study of 3 rd -Order Intermodulation Distortion,"GaN HEMT,Temperature,Analytical model,Nonlinearity,Transconductance,Two-tone measurement",,,"Mohammad Alim,I. Jahan,Mayahsa Ali,Christophe Gaquière",2022,10.1109/STI53101.2021.9732585,"10.1109/EDMO.1997.668624, 10.1088/1361-6641/ab2395, 10.1016/j.sse.2020.107809, 10.1109/LED.2007.912015, 10.1016/j.sse.2018.05.008, 10.1016/j.mejo.2020.104700, 10.1088/1361-6641/aac3c1, ",,
Understanding the vibrotactile feedback of the electric guitar: Methodology for a physical and perceptual study,,"The purpose of this paper is to report on an ongoing experimental work on vibratory feedback perception, in the case of the solid body electric guitar. The aim of this work is to understand the link between effective vibrotactile information transmitted to the body of the musician, through a reproduction of the real vibratory signal (when guitar players pluck the strings) thanks to actuators. The experiment conducted for this work shows similarities between the two signals (plucked-string excitation and re-injected excitation) and in each case, the frequencies near the string's fundamental and partial components clearly emerge in the vibration measurements. Perceptual tests must be conducted to understand which contribution (string or guitar body modes) is the most important regarding the musician's perception, and these tests will be conducted to link the results to the human perception.",,"Paul Cambourian,Oscar Gal,Arthur Paté,Simon Benacchio,Jerome O. Vasseur",2022,10.1145/3478384.3478417,"10.1007/s12193-020-00340-0, 10.1121/1.5009659, 10.1121/1.4805156, 10.1121/1.4896461, 10.1121/1.5130894, 10.1121/1.4889865, ",3541931,COMM
"Author Correction: Optoelectronic mixing with high-frequency graphene transistors (Nature Communications, (2021), 12, 1, (2728), 10.1038/s41467-021-22943-1)",Erratum,"The original version of this Article contained an error in Fig. 7 and Fig. 8a, c, in which the unit on the vertical axes incorrectly read “μS”. This has been corrected to “S” in both the PDF and HTML versions of the Article. © 2021 The Author(s).","General Physics and Astronomy,General Biochemistry, Genetics and Molecular Biology,General Chemistry,Multidisciplinary","A. Montanaro,W. Wei,D. de Fazio,U. Sassi,G. Soavi,P. Aversa,A.C. Ferrari,Henri Happy,P. Legagneux,Emiliano Pallecchi",2022,10.1038/s41467-021-23916-0,,3542160,OTHER
The Physics of Living Systems,,,,Fabrizio Cleri,2022,,,3612766,OUV
Sonder les phénomènes physiques avec la résolution spatiale et temporelle,,,,"Maxime Berthe,Yevheniia Chernukha,Damien Canneson,Pascale Diener,Louis Biadala,B. Grandidier",2022,,,3613280,COMM
High-frequency single beam acoustical tweezers for 3D trapping and dynamic axial manipulation of cells and microparticles,,"The 2D trapping and manipulation capabilities of acoustical tweezers based on focused acoustical vortices and Spiraling InterDigitated Transducers (S-IDTs) have been demonstrated both experimentally and numerically {see [Baudoin et al., Sci. Adv. 5, eaav1967 (2019)] for microparticles and [Baudoin et al., Nat. Commun., 11, 4244 (2020)] for cells}. Compared to other technologies, S-IDTs have the advantage to enable the synthesis of high-frequency vortices with trap lateral extension comparable to the cell scale (typically from 5 to 20 μm), which is a necessary condition for selectivity. However, our previous work based on the S-IDTs only demonstrated 2D trapping. Here we investigate numerically the feasibility of 3D trapping of cells and microparticles with a focused vortex beam with large aperture and axial motion of the trapped object by tuning the excitation frequency. This work opens perspectives for 3D advanced cells and microparticles manipulation.","Acoustics and Ultrasonics,Arts and Humanities (miscellaneous)","Michael Baudoin,Zhixiong Gong",2022,10.1121/10.0004466,,3621229,COMM
