title,keyword,abstract,field,authors,date,doi,references,id,type
Niccolò Tartaglia and the mathematical challenges in Architecture of 16th century,,,,Raffaele Pisano,2024,,,4518887,COMM
[Invited] Reading Tartaglia’s and Beeckman Geometrical and Mathematical Modelling Applied to Natural Phenomena,,,,"Raffaele Pisano,Antonella Mastrorilli",2024,,,4519013,COMM
Advances in Historical Studies [Editor in Chief 7/1],,,,Raffaele Pisano,2024,,,4511009,OTHER
[Invited] Changes and methods for exploring the histories and philosophies of the exact sciences,,,,Raffaele Pisano,2024,,,4518366,COMM
Hypotheses and Perspectives in the History and Philosophy of Science. Homage to Alexandre Koyré 1964-2014,,,,"Raffaele Pisano,Joseph Agassi,Daria Drozdova",2024,10.1007/978-3-319-61712-1,,4517676,OUV
Historical Reflections on the Physics Mathematics Relationship in Electromagnetic Theory,,,,Raffaele Pisano,2024,10.1007/978-94-007-5380-8_2,"10.1007/978-1-4020-5632-1, 10.1086/350221, 10.1007/978-1-349-13131-0, 10.1007/s11012-004-2198-z, 10.1007/s000160050052, 10.1007/978-94-009-2809-1_16, 10.5962/bhl.title.30054, 10.2307/27757328, 10.1515/9780691187983, 10.5962/bhl.title.32491, 10.1080/14786448908628362, 10.1525/9780520334601, 10.1034/j.1600-0498.2002.440102.x, 10.1098/rspl.1892.0051, 10.1098/rspl.1890.0123, 10.1007/978-3-540-95891-8_8, 10.1098/rstl.1879.0067, 10.1112/plms/s1-6.1.182, 10.1098/rstl.1865.0008, 10.1080/14786446008642818, 10.1098/rsta.1892.0018, 10.1023/A:1022187631022, 10.1090/hmath/024/05, 10.4000/sabix.683, 10.1080/14786448108627008, ",4511992,COUV
The Lagrangian methods and equations within Maxwell's electromagnetic theory,,,,Raffaele Pisano,2024,,,4518637,COMM
Scienza e Tecnica Nell'Architettura del Rinascimento (Science and Technology in Renaissance Architecture),,,,"Danilo Capecchi,Raffaele Pisano",2024,,,4515875,OUV
"Scienze e Religioni. Il ruolo delle scienze naturali, ipotesi di studio e prospettive (Sciences and Religions. The role of natural sciences, study hypotheses and perspectives)",,,,"Rafel Pascual,Raffaele Pisano",2024,,,4518876,COMM
Il rapporto fisica–matematica. Problemi critici (The physics-mathematics relationship. Critical Problems),,,,Raffaele Pisano,2024,,,4515067,PROCEEDINGS
Il ciclo di S. Carnot e la Pila di Alessandro Volta (S. Carnot's cycle and Alessandro Volta's Battery),,,,Raffaele Pisano,2024,,,4515085,PROCEEDINGS
Which kind of choice of the infinite in physical sciences ?,,,,Raffaele Pisano,2024,,,4519661,COMM
Review of Sadi Carnot theory according to non classical logic,,,,Raffaele Pisano,2024,,,4519309,COMM
Sadi Carnot’s original thermodynamics as a logical theory,,,,Raffaele Pisano,2024,,,4519734,COMM
Torricelli’s principles before Torricelli,,,,Raffaele Pisano,2024,,,4519676,COMM
The first book of thermodynamics published in Italy: the study case of Paolo of St Robert,,,,Raffaele Pisano,2024,,,4519680,COMM
"« Regards croisés sur le financement des collaborateurs parlementaires au sein de l’Union européenne » (en collaboration avec Marie-François Clergeau), Gestion et Finances publiques, n°5, septembre-octobre 2018, p. 106-111",,,,Matthieu Caron,2024,,,4519962,ART
"« Quelques enseignements et propositions pour faire suite à l’épisode de Rugy », Revue politique et parlementaire, n°1092, septembre 2019.",,,,Matthieu Caron,2024,,,4519936,OTHER
"The Dialogue between Sciences, Philosophy and Engineering. New Historical and Epistemological Insights. Homage to Gottfried W. Leibniz 1646-1716",,,,"Raffaele Pisano,Michel Fichant,Paolo Bussotti,Agamenon Oliveira",2024,,,4517656,OUV
Advances in Historical Studies [Editor in Chief 6/2],,,,Raffaele Pisano,2024,,,4511014,OTHER
An Historical Analysis of Torricelli’s Principle in Mechanics (1644),,,,Raffaele Pisano,2024,,,4519047,COMM
On Niccolo Tartaglia's fortifications: Analysis of the Book VI and its Gionta (1554),,,,Raffaele Pisano,2024,,,4518543,COMM
Sadi Carnot's Réflexions (1824) and Paolo Ballada Conte di Saint Robert's Priniciples (1870),,,,Raffaele Pisano,2024,,,4518395,COMM
"L’interpretazione della nota matematica nelle Réflexions sur la Puissance Motrice du Feu, (1824) di S. Carnot (The interpretation of the mathematical note in S. Carnot's Réflexions sur la Puissance Motrice du Feu, (1824))",,,,Raffaele Pisano,2024,,,4515096,PROCEEDINGS
"Tobacco Roads History: Science, Society and Technology [Special Issue]",,,,"Melina Platas,Maria Rentetzi,Raffaele Pisano",2024,,,4511026,ISSUE
Unpublished Galilean Works on Fortifications. Reflection in History and Epistemology of Science,,,,Raffaele Pisano,2024,,,4518526,COMM
Advances in Historical Studies [Editor in Chief 8/4],,,,Raffaele Pisano,2024,,,4510994,OTHER
Machines en Général in Lazare Carnot’s Mechanics and in Sadi Carnot’s Thermodynamics,,,,Raffaele Pisano,2024,,,4519069,COMM
"Les modèles socio-économiques du tiers secteur en Europe : Approches analytiques, contraintes et évolutions",,"La diversité des modèles socio-économiques associatifs en Europe alimente aujourd’hui de nombreux débats. Dans ce foisonnement hétérogène, la littérature européenne tente de poser les principaux enjeux : mieux comprendre la nature même de ce que constitue le tiers secteur pour mieux l’identifier et le définir, pour appréhender ses marges d’évolution et identifier les freins à son développement. C’est dans ce contexte que cette étude propose un aperçu des modèles socio-économiques du tiers secteur au niveau européen. Afin de mieux cerner les différents modèles existants, il conviendra de présenter les racines historiques qui ont présidé à leur mise en place. Le rapport des organisations du tiers secteur aux États, aux Églises, à la société civile et au marché, leur mode de gouvernance et de financements, ainsi que leurs rapports au bénévolat et au salariat sont également des grilles de lecture intéressantes pour comprendre la structuration de leurs modèles économiques. En complément de la revue de littérature publiée par l’INJEP en 2019 sur les modèles socio-économiques associatifs français (Bucolo et al., 2019), cette étude européenne offre des perspectives de comparaisons internationales et montre en quoi les principes idéologiques qui ont participé à la construction européenne – et irrigué ses institution – ont eu une incidence majeure sur les modèles socio-économiques du tiers secteur dans l’ensemble des États membres.",,"Morgane Dor,Elisabetta Bucolo,Philippe Eynaud,Laurent Gardin",2024,,,3253406,REPORT
"Origine, diffusion et métamorphose de l'hybridation des ressources",,"Cette communication, en s’appuyant sur la conceptualisation de l’hybridation des ressources dans l’économie solidaire, met en évidence les approches différentes qui traversent l’économie sociale et solidaire. Plus précisément, ce papier s’intéresse à la manière dont l’hybridation des ressources et la place de la réciprocité sont appréhendées dans deux directions différentes, l’entrepreneuriat social et dans les communs, en tant que pratiques et conceptualisations. Il apparaît ainsi que l’entrepreneuriat social et une partie des études sur les associations négligent le rôle de la réciprocité tout en survalorisant une inscription dans le marché malgré un lien fort avec les politiques publiques. Pour les communs, la réciprocité est cruciale, mais l’hybridation des ressources n’est pas stabilisée ; on relève toutefois une mobilisation essentielle de ressources marchandes et la recherche d’une autonomie vis-à-vis du pouvoir politique.",,"Laurent Gardin,Pierre Robert",2024,,,4442097,COMM
Advances in Historical Studies [Editor in Chief 11/4],,,,Raffaele Pisano,2024,,,4517903,OTHER
"A Cultural History of Technology in the Age of Encounters (1450–1650), Vol. 3",,,,Raffaele Pisano,2024,,,4517632,OUV
Research protocol and results for A Tertiary Study on Quality in Use Evaluation of Smart Environment Applications,,This document is a part of the replication package to ensure the repeatability validity of A Tertiary Study on Quality in Use Evaluation of Smart Environment Applications published in the proceedings of the 18th International Conference on Research Challenges in Information Science (RCIS 2024).,,"Maria Paula Corrêa Angeloni,Rafael Duque Medina,Káthia Marçal de Oliveira,Emmanuelle Grislin-Le Strugeon,Cristina Tirnauca",2024,,,4507278,REPORT
Atmospheric pressure plasma hydrophobic silane-based coating to limit dairy fouling adhesion,,,,"Manon Saget,Guillaume Delaplace,Vincent Thomy,Yannick Coffinier,Maude Jimenez",2024,,,4400205,ART
Habiter la ville en famille. L’exemple des regroupements familiaux en immeuble à Naples,"Voisinage,Famille,Géographie urbaine,Sociologie,Naples,Italie","La ville contemporaine a longtemps été présentée comme un lieu d’affaiblissement des solidarités familiales, où les liens de parenté s’effaceraient devant les affinités électives. Mais depuis une trentaine d’années, on redécouvre la force de la famille dans les sociétés urbaines occidentales. Cela est particulièrement vrai dans les villes d’Europe du Sud, caractérisées par la persistance d’un « modèle familial à liens forts » : parents et enfants mariés résident dans les mêmes quartiers et les mêmes rues, et se voient quotidiennement.",,Thomas Pfirsch,2024,,,4505427,ART
De la France à l’Italie : les inégalités cachées du « tous propriétaires »…,Propriété logement Inégalités Italie,"Paradoxalement, alors que la casa est au centre des débats politiques et du consensus social dans la péninsule depuis la fin de la Deuxième Guerre mondiale, les études sur le logement en Italie sont assez rares. C’est tout l’intérêt du petit livre de Marianna Filandri qui, appuyé sur une solide bibliographie en anglais et en italien, et sur l’exploitation statistique de deux enquêtes quantitatives permettant de croiser des données sur le logement et sur l’origine sociale des habitants (l’enquête italienne ILFI1, et la base européenne EU-SILC2), entend faire le point sur les relations entre accession à la propriété et inégalités sociales en Italie. L’objectif du livre est clair : il s’agit de révéler les coûts, à la fois économiques et sociaux, du modèle de l’accession généralisée, en montrant que, loin de réduire les inégalités sociales, la propriété du logement reste un élément structurant des inégalités de classe dans la péninsule.","Earth and Planetary Sciences (miscellaneous),Urban Studies,Geography, Planning and Development",Thomas Pfirsch,2024,10.4000/mediterranee.8501,,4505444,ART
Les métropoles lilloise et nantaise au prisme du foncier agricole,,,"General Earth and Planetary Sciences,General Environmental Science","Guillaume Schmitt,Nicolas Rouget,Christine Margetic",2024,10.3917/set.019.0032,"10.3917/quae.papy.2012.01.0041, ",4512834,ART
"Un foncier agricole ""surqualifié"" : dessein environnemental et alimentaire dans les métropoles lilloise et nantaise",,,,"Christine Margetic,Nicolas Rouget,Guillaume Schmitt",2024,,,4502236,COMM
Ruralités en Nord-Tanzanie. Regards portés par deux géographes ruralistes du Bassin parisien,,,General Medicine,"Claire Aragau,Nicolas Rouget",2024,10.3917/pour.240.0473,"10.1017/CBO9780511565335.002, 10.3917/machr.240.0041, 10.4000/norois.2224, 10.3917/gest.053.0051, 10.3917/lobs.037.0003, 10.4000/belgeo.38669, 10.3917/soc.145.0075, 10.3917/polaf.115.0137, 10.3917/reru.131.0011, 10.3917/reru.041.0057, 10.3917/rtm.202.0033, 10.3406/quad.2000.1445, 10.3390/cli5030063, 10.3917/autr.038.0155, 10.3406/ecoru.2000.5154, ",4512703,ART
Dynamique des campagnes et adaptation aux enjeux contemporains (Nord et Sud),,,"Linguistics and Language,Anthropology,History,Language and Linguistics,Cultural Studies","Christine Margetic,Dulce Pimentel,Nicolas Rouget",2024,10.4000/belgeo.48358,"10.4000/gc.3638, 10.3917/eres.hamma.2017.01.0059, 10.4000/1895.2, 10.3917/ecorev.047.0101, 10.4000/norois.1631, 10.4000/com.7694, ",4516856,ISSUE
La città frammentata. Geografia sociale di una metropoli in crisi,Naples Italy urban Geography Segregation,,,Thomas Pfirsch,2024,,,4505422,COUV
"Naples, ville ordinaire ? Espaces urbains et parcours d’émancipation dans L’Amie prodigieuse",,"Cet article analyse l’image de Naples dans la série littéraire L’Amie prodigieuse et le rôle joué par l’espace urbain dans les parcours de mobilité sociale de ses personnages. La tétralogie d’Elena Ferrante tranche avec les stéréotypes dualistes sur la ville. Naples y est décrite comme une ville pauvre mais « ordinaire », traversée par les grandes mutations des métropoles européennes contemporaines. Des années 1950 à nos jours, le livre décrit des espaces que l’on retrouve dans d’autres grandes villes méditerranéennes et qui ont joué un grand rôle dans la mobilité sociale de la génération de l’Italie d’après-guerre : les quartiers d’habitat social, les stations balnéaires, les bastions ouvriers de banlieue, les beaux quartiers postunitaires… Dans le livre, l’espace urbain n’est pas un simple cadre de l’action, mais une véritable « dimension » des rapports sociaux. Les actions des personnages sont systématiquement situées dans la ville. L’article repose ainsi la question du rapport entre espace urbain et émancipation.","Urban Studies,Social Sciences (miscellaneous),Geography, Planning and Development,Demography",Thomas Pfirsch,2024,10.3917/esp.183.0133,"10.4000/mediterranee.8480, 10.4135/9781446221365, 10.3917/gen.081.0104, 10.3917/eg.404.0305, 10.2307/2152085, 10.3406/adh.1999.1957, ",4502838,ART
"Nouvelle procédure civile : incidence sur le droit des entreprises en difficultés, avec G. Teboul, D. 2020, 554",,,,"Corinne Bléry,Georges Teboul",2024,,,4522342,ART
Electron Beam Curing of Monomer/Liquid Crystal Blends,,"This chapter focuses on a comparison of two polymerization/crosslinking methods to produce polymer/liquid crystal (LC) systems: rapid UV-visible irradiation and high voltage accelerated electron beams (EB), with comparable exposure times. The comparison was performed in terms of some physical properties such as phase diagrams, polymerization and phase separation kinetics, morphologies, and electro-optical responses. During polymerization and crosslinking, the longer the spacing between the two acrylic double bonds or the higher the molecular weight, the more rapid was the monomer conversion under UV-light; however, the reverse was found for EB-curing. The PDLC films produced by EB curing had more homogenous and regular morphologies. The electro-optical responses of various PDLC systems showed significant differences between the UV-cured samples and those cured by EB. It was found that the driving voltages considerably increased in the case of the UV-cured systems. For the contrast ratios, which are important for applications, EB-cured systems confirm their higher quality. Moreover, EB curing leads to considerable monomer conversions without a photoinitiator which may act as an impurity that might have negative impact on the electro-optical performance of the obtained PDLC films.",,"Mohammed Bouchakour,Yazid Derouiche,Zohra Bouberka,Christophe Beyens,Philippe Supiot,Frédéric Dubois,Farid Riahi,Ulrich Maschke",2024,10.1039/9781788013321-00045,"10.1016/j.cap.2012.03.019, 10.1016/S0079-6700(02)00117-X, 10.1002/mats.200700008, 10.1016/S0079-6700(01)00004-1, 10.1016/0079-6700(95)00027-5, 10.1016/0014-3057(95)00085-2, 10.1016/S0032-3861(00)00141-5, 10.1021/ma00081a004, 10.1002/1521-3919(20001201)9:9<725::AID-MATS725>3.0.CO;2-0, 10.1016/S0969-806X(00)00262-0, 10.1016/S0969-806X(01)00209-2, 10.1016/0168-583X(95)00633-8, 10.1016/0168-583X(95)00537-4, 10.1080/026782997208398, 10.1080/10587259708042016, 10.1016/j.phpro.2009.11.005, 10.1002/pat.2046, 10.1016/j.eurpolymj.2007.03.030, 10.1016/j.eurpolymj.2007.02.033, 10.1080/02678292.2011.605914, 10.1016/j.optmat.2004.07.012, 10.1109/JDT.2005.853357, 10.1016/j.optmat.2008.07.004, 10.1103/PhysRevE.55.1646, 10.1366/0003702971939181, 10.1080/15421406.2011.569231, 10.1063/1.364447, 10.1080/026782900202886, 10.1080/10587250210598, ",4457627,COUV
Déclaration d’appel 2022 : clarification enfin obtenue ! – A propos de l’avis rendu le 8 juillet 2022 par la deuxième chambre civile de la Cour de cassation,,,,Corinne Bléry,2024,,,4521874,ART
"La politique publique de l’amiable : après les décrets, la circulaire – A propos de la circulaire du 17 octobre 2023 de mise en œuvre, dans les procédures judiciaires civiles, de la politique publique de l’amiable (1re partie)",,,,Corinne Bléry,2024,,,4521813,ART
"L’avenir de l’audience, avec G. Teboul, D. actu., 29 avr. 2021",,,,"Corinne Bléry,Georges Teboul",2024,,,4522334,ART
"Précisions sur la cause étrangère ou les insuffisances de la communication par voie électronique 1.0 (CPVE 1.0), D. 2018, p. 52",,,,Corinne Bléry,2024,,,4522317,ART
La contestation de l’impartialité du juge ou de la juridiction,,,,Corinne Bléry,2024,,,3702571,COUV
Précisions sur la déclaration de créance et sur l'appel formé par un indivisaire,"Indivision,Procédures collectives,Déclaration de créances",,,Nicolas Leblond,2024,,,4508007,ART
411 Protocoles de procédure,,,,Corinne Bléry,2024,,,4521716,COUV
Pour une signification souple et libérale,,,,Corinne Bléry,2024,,,4521872,ART
Entreprise sociale et insertion : Une perspective internationale,,"Face à l'ampleur du chômage, de l'exclusion et de la pauvreté, l'insertion par l'activité économique s'impose aujourd'hui comme une urgence. Les entreprises sociales constituent un outil privilégié de cette démarche à travers de multiples initiatives, comme le montre l'approche internationale qui leur est consacrée ici. Mais qu'est-ce au fond qu'une entreprise sociale d'insertion ? Les auteurs présentent le débat international que soulève cette question. Ils répondent aux questions transversales que ce type d'entreprise suscite sur différents registres : la construction de leur équilibre économique, la multiplicité de leurs objectifs et leurs relations aux politiques publiques. Enfin, les réalités nationales de la Belgique, de la France, du Québec et de la Suisse sont approfondies. Ce volume constitue ainsi une contribution originale à la recherche pluridisciplinaire sur l'entreprise sociale en même temps qu'il rassemble des données inédites sur le champ étudié. Il se situe dans la suite du livre Insertion et nouvelle économie sociale.",,"Laurent Gardin,Jean-Louis Louis Laville,Marthe Nyssens",2024,,,4451161,OUV
"Certification des services en ligne de conciliation, de médiation et d’arbitrage : déjà du nouveau…, avec T. Douville, D. actu., 10 févr. 2021.",,,,"Corinne Bléry,Thibault Douville",2024,,,4522337,ART
Historical Details on Coulomb's Torsional Forces by Metal Wires,,"The theoretical and experimental research carried out by Charles Augustin Coulomb (1736–1806) to calculate torsional forces in metal wires had two objectives: 1) based on the Newtonian mechanical paradigm to determine the torsional tensile strength of iron and brass wires, relating this to the length of the wire, its diameter and traction; 2) calculate the imperfection of the elastic reaction of the metal wires, and describe what possible consequences are taken, related to the laws of elasticity of the bodies involved. Based on historical documents––&––method, for the sake of brevity, we mainly aim to describe a) the early experiments and his combined torsional vibrations modelling, b) to detail Coulomb’s construction of the torsional balance. We integrated the methods outlined in History of Physics and History of Science and Technology.",,"Agamenon Oliveira,Raffaele Pisano",2024,10.1007/978-3-030-98499-1_20,"10.1007/1-4020-2204-2_18, 10.1007/978-94-017-8011-7, 10.1080/17498430.2015.1091969, 10.1484/J.ALMAGEST.1.103720, 10.1007/s10699-021-09820-2, 10.1080/17498430.2016.1183182, 10.1088/0026-1394/41/5/S01, 10.1007/s00407-006-0113-9, ",4511954,COMM
Governança territorial e Inovação social nos processos de desenvolvimento regional em territórios de mineração: um modelo teórico em construção,,,,"Castro P.,Guimarães L.,Pereira, D.,Diniz A.,Ckagnazaroff I.,Guillaume Schmitt",2024,,,4502198,COMM
Porsuk – Zeyve Höyük 2018 Yılı Kazısı,,,,"Claire Barat,Emine Köker Gökçe,Jean-François Pichonneau,Vivien Mathé,Guillaume Bruniaux",2024,,,4516526,ART
[Invited] Newton & Newton’s Philosophiae Naturalis Principia Mathematica Geneva Edition ([1739-1742]1822),,,,Raffaele Pisano,2024,,,4519853,POSTER
[Invited] Acoustics for microfluidics or “acoustofluidics”,,,,Michael Baudoin,2024,,,4522349,COMM
Les réformes de la communication par voie électronique,,,,Corinne Bléry,2024,,,4522210,COUV
L’article 750-1 du Code de procédure civile ou le phénix de l’amiable préalable – A propos du décret n° 2023-357 du 11 mai 2023,,,,Corinne Bléry,2024,,,4521846,ART
"Télérecours et télérecours citoyen : apports et perspectives en matière de justice numérique, avec T. Douville, JCP G 2020, 1330",,,,"Corinne Bléry,Thibault Douville",2024,,,4522341,ART
"Procédures dématérialisées : éléments de droit comparé québécois, JCP G 2019, supplément au n° 14, du 8 avr. 2019, p. 56.",,,,Corinne Bléry,2024,,,4522274,ART
"Effect of CuBi<inf>2</inf>O<inf>4</inf> additive on dielectric, ferroelectric, and piezoelectric properties of BCTZ lead free ceramics sintered at low temperature","Ba085Ca015Ti09Zr01O3,CuBi2O4,Dielectric properties,Lead-free ceramics,Low sintering temperature","The influence of CuBi2O4 addition on sintering temperature, structural, dielectric and piezoelectric properties of (Ba, Ca)(Ti, Zr)O3 BCTZ ceramics prepared by the direct solid-state reaction were investigated. The X ray diffraction (XRD) data showed a single phase perovskite structure with morphotropic phase for all samples. The scanning electron microscopy observation showed the formation of glass phase in BCTZ doped compositions, which explain the reducing in sintering temperatures. The CuBi2O4 addition decrease the rhomboedral-Tetragonal transition temperature and slightly increase Curie temperature. Ferroelectric measurements show that remanent polarisation (P r), and the coercive field of ceramics firstly increases and then decreases with further increasing the CuBi2O4 content. The dielectric behavior of all samples exhibited diffuse phase transition behaviour. Samples of the BCTZ ceramics modified with 0.08% of CuBi2O4 exhibited the highest density (5.39 g/cm3), the highest dielectric constant (ϵr=10566.) and the best piezoelectric constant (d33 = 320 pC/N).",,"Naima Zidi,Ahcene Chaouchi,Mohamed Rguiti,Christian Courtois,Yannick Lorgouilloux",2024,10.1109/CCEE.2018.8634536,"10.1016/0272-8842(95)00102-6, 10.1080/00150199508208268, 10.1007/s10832-004-5075-1, 10.1016/j.ceramint.2012.10.174, 10.1039/C6TC04629K, 10.1088/1674-1056/24/5/053101, 10.1016/j.jallcom.2013.10.032, 10.1016/j.matlet.2013.12.026, 10.1007/s10854-012-0764-z, 10.1016/j.stam.2005.03.005, 10.1016/j.tsf.2017.06.045, 10.1016/j.jallcom.2017.05.288, 10.1016/j.ceramint.2017.12.094, ",4467322,COMM
Oxidation behavior of Al-doped Ti3SiC2-20 wt.%Ti5Si3 composite,"Al2TiO5 phase,Breakaway oxidation,MAX phases,Oxide scale,SPS sintering","In this work, an aluminum-doped Ti3SiC2-20 wt.% Ti5Si3 composite was prepared through reactive spark plasma sintering (SPS) from a powder mixture of Ti, SiC, C, and Al. The microstructure evolution of the formed oxide scales onto this composite were investigated in the temperature range of 1000–1400 °C in air. Up to 1200 °C, the exposed surfaces were highly protected by a continuous and dense α-Al2O3 layer with a good adherence that acts as a barrier diffusion. Above this temperature, the breakaway oxidation occurs, leading to an oxidation speed-up, which results in a thick oxide scale formation with low oxidation protective capacity. Scanning electron microscopy (SEM), Energy Dispersive X-ray Spectroscopy (EDS), X-Ray Diffraction (XRD), and Raman spectroscopy analysis of the oxide scales at different temperatures revealed that Al2TiO5 grain growth is the main deterioration factor of the protective α-Al2O3 layer. The oxidation kinetics of this composite at 1100 °C is comparable with that of the best MAX phases in terms of oxidation resistance, with a parabolic rate constant (Kp) of 3.08 × 10−10 kg2/m4s.","Materials Chemistry,Surfaces, Coatings and Films,Process Chemistry and Technology,Ceramics and Composites,Electronic, Optical and Magnetic Materials","Bendiba Guedouar,Youcef Hadji,Abdessabour Benamor,Nabil Chiker,Adel Haddad,Arnaud Tricoteaux,Jean-Pierre Erauw,Vedi Dupont,Fayçal Hadj-Larbi,Mohamed Amine Soualili,Mohamed Hadji",2024,10.1016/j.ceramint.2021.08.272,"10.1016/j.trechm.2019.02.016, 10.1146/annurev-matsci-062910-100448, 10.1179/026708304X6103, 10.1016/j.actamat.2006.02.019, 10.1103/PhysRevB.62.10194, 10.1016/S0022-3697(98)00313-8, 10.1080/21663831.2013.806364, 10.1557/JMR.1999.0124, 10.1016/S0010-938X(02)00177-4, 10.1023/A:1023092027697, 10.1016/j.msea.2007.12.004, 10.1016/S0167-577X(02)01429-5, 10.1016/j.jeurceramsoc.2009.07.012, 10.1007/s10019-003-0278-7, 10.1016/S1359-6454(01)00247-6, 10.1111/j.1744-7402.2006.02057.x, 10.1007/BF01106557, 10.1080/14328917.2004.11784838, 10.1016/j.materresbull.2007.09.016, 10.1016/j.actamat.2004.04.015, 10.1111/jace.16780, 10.1016/j.jeurceramsoc.2012.04.029, 10.1016/j.ceramint.2009.11.018, 10.1016/j.jallcom.2006.07.059, 10.1016/S0921-5093(01)01678-1, 10.1111/ijac.13443, 10.1016/0955-2219(91)90067-A, 10.1007/s12666-008-0075-5, 10.1007/s11661-997-0275-3, 10.1016/j.corsci.2015.12.001, 10.1111/j.1551-2916.2007.01797.x, 10.1149/1.1556035, 10.1007/BF01151593, 10.1016/S0266-3538(02)00285-3, 10.1016/j.actamat.2011.03.035, 10.1149/1.1837846, 10.1023/A:1016012507682, 10.1016/S0010-938X(00)00142-6, 10.1016/S0254-0584(98)00187-4, 10.1016/j.cattod.2010.05.038, 10.1007/s11085-007-9063-0, 10.1016/j.actamat.2004.12.003, 10.1007/BF00666500, 10.1016/j.jeurceramsoc.2020.01.042, 10.1016/j.jeurceramsoc.2020.07.043, ",4475396,ART
D’un environnement stable à un univers dégradé : comparaison expérimentale des performances humaines avec ou sans contrainte temporelle dans la détection de signaux,,,,Laurent Desombre,2024,,,4469515,COMM
"L’image de synthèse, Outil de communication",,,,Laurent Desombre,2024,,,4469468,COMM
Représentation Numérique du temps sur l’environnement urbain (Conférence Invité | Fête de la Science - VALENCIENNES),,,,Laurent Desombre,2024,,,4468039,OTHER
Pôle Numérique Valenciennois (Conférence Table Ronde | MIFA2004 - Annecy),,,,"Laurent Desombre,Marie-Anne Fontenier",2024,,,4468058,OTHER
Procédé de navigation dans un environnement associé à un périscope interactif à réalité virtuelle,,"Périscope urbain qui permet de conjuguer la réalité virtuelle et le territoire réel dans le but de découvrir toutes sortes d’informations. L'invention concerne un procédé de navigation dans un environnement associé à un périscope interactif à réalité virtuelle. L'invention vise à conjuguer la réalité virtuelle et le territoire réel dans le but de découvrir toutes sortes d'informations dans les nouveaux formats de contenus, relatives à cet environnement. Le périscope comprend un socle, un mât, un corps monté en liaison pivot selon un axe vertical, des moyens de manipulation en rotation du corps selon l'axe vertical. En outre, le périscope comprend des premières données relatives à une topographie virtuelle tridimensionnelle de l'environnement à au moins une époque donnée, des moyens de visualisation de la topographie virtuelle tridimensionnelle, des moyens de navigation dans la topographie virtuelle tridimensionnelle, des secondes données relatives à au moins un type de contenus associé à l'environnement, des moyens de sélection de l'au moins un type de contenus et, des moyens de traitement des premières et secondes données configurés pour visionner au travers des moyens de visualisation, les contenus du type sélectionné lorsque ces contenus entre dans le champ visuel de la topographie virtuelle tridimensionnelle durant la navigation.",,Laurent Desombre,2024,,,4454506,PATENT
L’être humain face à des signaux visuo-posturaux,,,,Laurent Desombre,2024,,,4469495,COMM
Le difficile apprentissage de l'opposition par la branche écossaise du Parti travailliste,"Ecosse,Dévolution,Travaillistes,SNP",,,Edwige Camp-Pietrain,2024,,,4518424,COMM
Le SNP et la défense d'une Ecosse indépendante: entre nationalisme et internationalisme,"Ecosse,SNP,Défense,Nationalisme,Indépendance",,,Edwige Camp-Pietrain,2024,,,4516966,ART
"Reducing Inequalities in Scotland: Firm Commitments, Mixed Results after Ten Years of SNP Governments","Scotland,SNP,Inequalities,Children,Devolution,Poverty",,,Edwige Camp-Pietrain,2024,,,4516995,COUV
Scotland's Devolved Institutions and immigration: a Challengingly Welcoming Attitude,"Scotland,Devolution,Asylum-seekers,Immigration,SNP",,,Edwige Camp-Pietrain,2024,,,4517004,COUV
La réforme de la dévolution du pouvoir: état des lieux,"Ecosse,Dévolution,SNP",,,Edwige Camp-Pietrain,2024,,,4518097,COMM
"L'autonomie financière de l'Ecosse, du Scotland Act 1998 au Scotland Act 2012",Ecosse dévolution impôts,,,Edwige Camp-Pietrain,2024,,,4518156,COMM
La monnaie de l'Ecosse indépendante: récit de l'instrumentalisation politique d'un symbole de la souveraineté,"Ecosse,Indépendance,Référendum,Monnaie,SNP",,,Edwige Camp-Pietrain,2024,,,4518251,COMM
Les effets de la crise économique et financière sur les questions constitutionnelles en Ecosse,"Ecosse,Dévolution,Économie,Crise,Finance,SNP",,,Edwige Camp-Pietrain,2024,,,4518360,COMM
The North of England and the Devolution of Powers in Scotland,"North,England,Scotland,Devolution,Independence,Labour,SNP",,,Edwige Camp-Pietrain,2024,,,4518368,COMM
Thermal boundary conductance study at metal-semiconductor interfaces. Influences of electrical properties and temperature.,,,,"Quentin Pompidou,Mélanie Brouillard,J.F. Robillard,Mihai Chirtoc,Nicolas Horny",2024,,,4435028,COMM
"Thermal Boundary Conductance across metal/semiconductor junction, measurement and electrical influences",,,,"Quentin Pompidou,Mélanie Brouillard,J.F. Robillard,Mihai Chirtoc,Nicolas Horny",2024,,,4434306,COMM
AGENPERSO : Interface homme-machine à base d'AGENts Logiciels PERSOnnels d'information aux usagers des TC,,,,"Christelle Petit-Rozé,Abdouroihamane Anli,Emmanuelle Grislin-Le Strugeon,Mourad Abed,Christophe Kolski",2024,,,4456462,REPORT
