title,keyword,abstract,field,authors,date,doi,references,id,type
"CO2 reduction in a common rail direct injection engine using the combined effect of low carbon biofuels, hydrogen and a post combustion carbon capture system","Biofuels,Hydrogen,CO2 emission,Low carbon fuels,CRDI engine","The transportation sector is a major emitter of carbon dioxide emissions. It is a known fact that carbon dioxide is the cause of global warming which has resulted in extreme weather conditions as well as climate change. In this study a combination of different methods of expediting the CO2 emission from a single cylinder common rail direct injection (CRDI) engine has been explored. The methods include use of low carbon content biofuels (lemon peel oil (LPO) and camphor oil (CMO), inducing hydrogen in the intake manifold and zeolite based after-treatment system. Initial engine operation with the low carbon content biofuel blends resulted in reduced smoke and CO2 emissions. Substitution of the blends with hydrogen further assisted in decrease in emission and improvement in engine efficiency. Later on in the exhaust pipe an after-treatment system containing zeolite was placed. The emissions were found to reduce even further and at full load condition the lowest CO2 (39.7% reduction) and smoke (49% reduction) emissions were observed with LPO blend and hydrogen induction. The NO emission with hydrogen induction increases for both the blends, however, it was seen that the zeolite based treatment system was effective in reducing the emission as well. As compared to baseline diesel, the maximum reduction in NO emission was 23% at full load with LPO blend, hydrogen induction and after-treatment system","Energy Engineering and Power Technology,Fuel Technology,Nuclear Energy and Engineering,Renewable Energy, Sustainability and the Environment","Edwin Geo Varuvel,Shanmugam Thiyagarajan,Ankit Sonthalia,T. Prakash,Sary Awad,Fethi Aloui,Arivalagan Pugazhendhi",2022,10.1080/15567036.2021.1974128,"10.1016/S0048-9697(99)00025-X, 10.1016/j.enconman.2017.02.049, 10.1016/j.applthermaleng.2019.04.078, 10.1155/2014/963729, 10.3390/ijms17111836, 10.1021/acs.energyfuels.7b03493, 10.1016/j.fuel.2016.01.032, 10.4271/2010-01-0301, 10.1016/j.fuel.2019.115854, 10.1016/j.energy.2012.09.022, 10.1111/j.1365-2621.1975.tb02236.x, 10.1021/acs.energyfuels.9b03390, 10.1073/pnas.96.7.3463, 10.1016/j.fuel.2018.12.055, 10.1016/S1387-1811(01)00365-1, 10.1016/j.ijhydene.2014.09.044, 10.1038/nclimate3096, 10.1016/j.apenergy.2019.113620, 10.1016/j.jtice.2013.12.009, 10.1016/j.rser.2014.09.029, 10.1016/j.cherd.2011.02.024, 10.1080/15567036.2018.1548525, 10.1007/s10098-016-1326-5, 10.1007/s40825-017-0076-0, 10.1016/j.renene.2018.07.010, 10.1016/j.apenergy.2013.11.025, 10.1016/j.fuel.2020.118520, 10.1002/aenm.201100061, 10.1016/B978-0-12-813734-5.00056-1, ",3534331,ART
"Au-delà de Château-Porcien et Montcornet. Les laboratoires de définition de la noblesse et de la religion aux frontières de France, de Lorraine et des Pays-Bas (XVIe-XVIIe siècle)",,,,"Yves Junot,Violet Soen",2022,,,3699770,COUV
"Risk lovers, mixed risk loving and the preference to combine good with good","Bivariate utility function,Correlation loving,Cross-prudence,Intemperance,Mixed risk loving,Risk seeking","This paper examines the concept of 'risk loving' (that is risk seeking, intemperance, edginess, etc.), which can be characterised by preferences over simple lotteries. This paper analyses the notion of preferring to combine good with good, and bad with bad, as opposed to combining good with bad as usual. The significance of such preferences has implications on utility functions and are analysed in the paper. This paper extends Eeckhoudt and Schlesinger (2006) results to risk lovers, the results from Crainich et al. (2013) are also generalised to higher orders. We also generalise to higher orders the concept of bivariate risk seeking, introduced by Richard (1975) and called correlation loving by Epstein and Tanny (1980). In the expected utility framework, risk loving of order (N, M) coincides with the non-negativity of the (N, M)th partial derivative of the utility function. In dealing with mixed risk loving utility functions, we give several useful properties, for example, mixed risk loving is consistent with the mixture of positive exponential utilities and with non-increasing coefficients of absolute risk aversion at any order.",Strategy and Management,"Octave Jokung-Nguena,Sovan Mitra",2022,10.1504/IJAMS.2019.103708,,3699151,ART
Résistance à la menace de confiscation des patrimoines culturels numériques européens,,,,"Jean-Michel Borde,Renan Mouren,Sylvaine Leblond Martin,Matthieu Quiniou,Henri Hudrisier",2022,,,3794488,COMM
"Introduction : SoLoMo, de nouveaux enjeux pour la gestion des données","Gestion des systèmes d'information,Progiciels ERP,Réseaux sociaux,Communautés",,,"Thierry Delot,Florence Sèdes",2022,,,3614676,ART
Observations non-déterministes dans un réseau Bayésien,,,,"Ali Ben Mrad,Véronique Delcroix,Sylvain Piechowiak,Mohamed-Amine Maalej,Mohamed Abid",2022,,,3519613,COMM
Influence of abrasive grain geometry on friction coefficient and wear rate in belt finishing,"Roughness,Belt finishing,3D model,Friction coefficient","We focus our study on belt finishing process using a 3D model with multi-asperity abrasive wear on real rough surfaces. The established model allows determining the effect of the local geometry of abrasive grain on the friction coefficient and wear rate. This study shows that the friction coefficient and wear rate increase with the local slopes of the roughness. With the increase of the macroscopic normal load, the wear rate increases rapidly. Such effect is related to the increase of the cutting force of each grain leading to the transition in dominant wear mode from ploughing to wedging and cutting.","Surfaces, Coatings and Films,Surfaces and Interfaces,Mechanical Engineering,Mechanics of Materials","Abdeljalil Jourani,Benjamin Hagège,Salima Bouvier,Maxence Bigerelle,Hassan Zahouani",2022,10.1016/j.triboint.2012.07.001,"10.1016/j.wear.2005.02.113, 10.1016/j.jmatprotec.2007.12.133, 10.1016/j.triboint.2008.03.015, 10.1016/0043-1648(68)90559-0, 10.1016/0043-1648(79)90188-1, 10.1016/0043-1648(87)90200-6, 10.1016/0043-1648(88)90100-7, 10.1016/S0043-1648(98)00161-6, 10.1016/j.triboint.2003.09.004, 10.1016/j.jmatprotec.2009.04.017, 10.1016/S0043-1648(01)00538-5, 10.1016/S0043-1648(01)00852-3, 10.1115/1.555332, 10.1016/S0301-679X(02)00046-4, 10.1016/S0895-7177(98)00139-3, 10.1098/rspa.1972.0038, 10.1016/0043-1648(95)06609-8, 10.1016/j.wear.2004.05.004, 10.1016/0043-1648(88)90112-3, 10.1038/184333a0, 10.1016/0043-1648(88)90102-0, 10.1016/0301-679X(88)90128-4, ",3836898,ART
On the implementation of a nonlinear shell-based SPH method for thin multilayered structures,"SPH,Multilayered composite,Geometrical nonlinearities,Shell post-buckling,Explicit dynamics","An efficient Smoothed Particle Hydrodynamics method is developed in this paper for bending and buckling analysis of laminated composite plates and shells. The governing differential equations of thin structures is based on the First-order Shear Deformation Theory considering the geometrically nonlinear behavior. The Total Lagrangian Formulation is employed to avoid tensile instabilities, which represents one of the major defects of the original SPH method. Another drawback called boundary deficiency is alleviated by developing a Corrective Smoothed Particle Method, which combines with the Taylor series expansion. In order to demonstrate the effectiveness of the present shell-based SPH method, several numerical applications involving geometrically nonlinear behavior are carried out using the explicit dynamics scheme for the time integration. The results are compared with reference solutions and Finite Element results obtained using ABAQUS© commercial software. It has been shown, through the numerical applications that the shell-based SPH method using only one layer of particles is suitable for the study of laminated composite structures undergoing large transformations and therefore may constitute a good alternative to the FE method.","Civil and Structural Engineering,Ceramics and Composites","Jun Lin,Hakim Naceur,Abdel Laksimi,Daniel Coutellier",2022,10.1016/j.compstruct.2013.10.008,"10.1016/S0021-9991(95)90221-X, 10.1016/S0045-7949(02)00222-5, 10.1002/nme.1620370205, 10.1002/1097-0207(20000730)48:9<1359::AID-NME829>3.0.CO;2-U, 10.1002/(SICI)1097-0207(20000228)47:6<1189::AID-NME830>3.0.CO;2-I, 10.1007/BF00350723, 10.1002/(SICI)1097-0207(19990920)46:2<231::AID-NME672>3.0.CO;2-K, 10.1080/13640461.2000.11819373, 10.1016/S0021-9991(03)00324-3, 10.1016/j.amc.2013.04.024, 10.1016/j.compstruct.2004.08.003, 10.1016/j.compstruc.2011.01.007, 10.1093/mnras/181.3.375, 10.1243/PIME_PROC_1986_200_089_02, 10.1016/S0045-7825(01)00254-7, 10.1016/j.compstruct.2012.09.037, 10.1016/0045-7825(95)00724-F, 10.1016/0045-7949(92)90436-4, 10.1016/0263-8223(90)90057-L, 10.1006/jcph.1993.1199, 10.1016/S0020-7403(03)00037-7, 10.1016/j.compstruct.2011.02.018, 10.1007/s11831-010-9040-7, 10.1086/112164, 10.1002/nme.2316, 10.1016/S1359-835X(00)00031-2, 10.1016/0263-8223(96)00025-6, 10.1016/0021-9991(83)90036-0, 10.1016/0010-4655(94)00174-Z, 10.1016/S0045-7825(96)01090-0, 10.1016/0266-3538(92)90015-U, 10.1016/j.compositesa.2004.02.011, 10.1016/j.enganabound.2012.07.001, 10.1007/s12206-012-1249-y, 10.1006/jcph.1995.1010, 10.1016/S0168-874X(98)00054-7, 10.1002/nme.1620330712, 10.1016/S0020-7403(02)00057-7, 10.1016/j.compositesb.2006.12.009, 10.1016/j.cma.2004.11.011, 10.1016/j.compstruct.2006.04.016, ",3624749,ART
3D parameter to quantify the anisotropy measurement of periodic structures on rough surfaces,"3D roughness parameter,Statistical analysis,Surface regularity,Surface roughness","In this paper, a new 3D roughness parameter, Sreg, is proposed to quantify the regularity of a surface, independent of the amplitude and the scanning length units of the surface. The efficiency of this parameter is tested on noisy periodical surfaces with degrees of anisotropy. This parameter lies between zero (perfect noise) and 100% (a perfect periodic surface). This parameter enables the identification of the anisotropy directions of regularity for a given surface. For a periodical surface, the greater the noise, the lower the anisotropy. A direction function is proposed to analyse the direction of regularity of a rough surface, which then permits characterization of the directional regularity of the topography. The regularity parameter can be used for several purposes: to identify the direction of periodical structures formed by laser-pulsed radiations on the surface of solid workpieces; to examine the reproducibility of surface machining methods such as finishing process; and to identify the surface regularity produced by abrasive machining, such as precision surface grain, abrasive slotting, and lapping.","Instrumentation,Atomic and Molecular Physics, and Optics","Gildas Guillemot,Maxence Bigerelle,Zahra Khawaja",2022,10.1002/sca.21108,"10.1063/1.99240, 10.1016/j.jmatprotec.2005.11.020, 10.1016/S0890-6955(03)00059-2, 10.1016/0038-1098(85)90030-4, 10.1016/j.msec.2005.09.043, 10.1115/1.3187112, 10.1007/s10559-011-9339-x, 10.1243/PIME_PROC_1995_209_097_02, 10.1098/rspa.1989.0101, 10.1016/j.apsusc.2005.03.152, 10.1016/0079-6816(95)00034-V, 10.1109/34.192463, 10.1088/0953-8984/16/39/012, 10.1016/S0039-6028(03)00131-6, 10.1016/S0007-8506(07)62324-5, 10.1007/s00339-003-2113-9, 10.1098/rsta.1993.0100, 10.1016/S0039-6028(03)00024-4, 10.1016/j.optmat.2006.11.072, 10.1557/JMR.1999.0045, 10.1088/0034-4885/68/6/R01, 10.1201/b10415, 10.1364/OL.8.000431, 10.1016/j.optlaseng.2008.06.015, ",3650807,ART
Probabilistic Tabu Search for the Cross-Docking Assignment Problem,"Metaheuristics,Probabilistic Tabu Search,Cross-Docking Assignment Problem,Combinatorial Optimization","Cross-docking is a logistics strategy in which freight is unloaded from inbound vehicles and (almost) directly loaded into outbound vehicles, often without storage. The Cross-Docking Assignment Prob-lem (CDAP) uses a terminal (facility, depot or distribution center) to unload products incoming from origins and to reload these products into trucks outgoing to specific destinations. The goal is to find the assignment of the origins to the indoors and the destinations to the outdoors that minimizes the sum of distance traveled when moving products from indoors to outdoors while satisfying the capac-ity constraints of indoors and outdoors [3, 5]. Since CDAP is an NP-Hard optimization problem, we develop a Probabilistic Tabu Search heuristic with multiple neighborhood structures to solve it. The proposed algorithm is evaluated on a total of 50 benchmark instances from the literature. Computa-tional results disclose that the proposed tabu search method outperforms recent state-of-the-art ap-proaches. In particular, our approach is able to reach 46 best-known solutions and discover 3 new best known solutions.","Information Systems and Management,Management Science and Operations Research,Modeling and Simulation,General Computer Science,Industrial and Manufacturing Engineering","Oualid Guemri,Placide Nduwayo,Raca Todosijević,Said Hanafi,Fred Glover",2022,10.1016/j.ejor.2019.03.030,"10.1016/j.cor.2012.11.009, 10.1016/j.omega.2009.10.008, 10.1016/j.ejor.2014.03.012, 10.1016/j.omega.2018.12.004, 10.1016/0305-0548(86)90048-1, 10.1016/j.ejor.2006.11.014, 10.1016/j.omega.2015.09.006, 10.1080/00207543.2014.1003664, 10.1016/j.cor.2018.01.022, 10.1016/j.ejor.2005.09.014, 10.1016/j.ejor.2010.02.006, 10.1109/TITS.2016.2519104, 10.1016/0360-8352(90)90128-9, 10.1016/0360-8352(92)90117-3, 10.1016/j.omega.2012.01.005, 10.2307/3001968, 10.1016/j.ejor.2004.08.015, ",3431953,COMM
"Tranches d'âge, régions, genre, orientations politiques... Sociologie de diverses formes de rapport au masque en France,Age groups, regions, gender, political orientations... Sociology of various forms of relationship with the mask in France",,,,"Christophe Gibout,Philippe Chagnon,Florian Lebreton",2022,,,3892178,COMM
Lamb wave attenuation in a rough plate. I. Analytical and experimental results in an anisotropic plate,,"The characterization of bounded roughened surfaces before applying adhesive joint, in order to detect poor cohesive and adhesive properties, remains difficult. Earlier studies based on analysis of surface wave (Rayleigh waves or Scholte waves) are not really adapted to the characterization of such surfaces. Guided acoustic waves, i.e., Lamb waves, turn out to be the best adapted kind of waves to characterize this roughness when plates are bounded together. It is the aim of this paper to provide analytical and experimental approaches to analyze the behavior of Lamb waves propagating inside plates with a rough surface (small perturbations). First, experimental results of the attenuation effects are given on roughened glass plates. Second, the attenuation factor of the Lamb wave in an anisotropic rough solid plate is calculated through a complex analytical model of the dispersion equation which accounts for the effect of the power spectrum density of the rough profile (including the effect of the statistical roughness parameters)",General Physics and Astronomy,"Catherine Potel,Damien Leduc,Bruno Morvan,Claude L. Depollier,Anne-Christine Hladky,Jean-Louis Izbicki,Philippe Pareige,Michel Bruneau",2022,10.1063/1.2979850,"10.1080/00218468608074943, 10.1121/1.2172170, 10.1121/1.2221534, 10.1016/j.ijsolstr.2006.01.005, 10.1063/1.331829, 10.1121/1.389935, 10.1121/1.395945, 10.1016/S0041-624X(98)00009-2, 10.1016/0003-4916(76)90063-4, 10.1121/1.395938, 10.1051/epjap:2003059, 10.1016/S0041-624X(97)00036-X, 10.1121/1.419772, 10.1121/1.419773, 10.1016/j.jsv.2007.12.001, 10.1063/1.2737348, 10.1016/j.ndteint.2003.09.007, 10.1063/1.2979851, 10.1137/S1052623496303470, 10.1121/1.383618, ",3678557,ART
Digital transformation in service and computing oriented manufacturing,"Digital transformation of manufacturing,SOA,Holonic manufacturing,Multi-agent system,Cyber-physical manufacturing system,Industry 40","This volume gathers the peer reviewed papers which were presented at the sixth edition of the International Workshop on “Service Orientation in Holonic and Multi-agent Manufacturing – SOHOMA’16” which was held on October 6–7, 2016 at the New University of Lisbon, Portugal. The book reports recent research in actual domains of the digital transformation in manufacturing and trends in future service and computing oriented manufacturing control.",,"Theodor Borangiu,Damien Trentesaux,André Thomas,Paulo Leitão,José Barata",2022,10.1007/978-3-319-51100-9_1,,3415041,COMM
Enhancing Cycling Stability and Specific Capacitance of Vanadium Nitride Electrodes by Tuning Electrolyte Composition,"Vanadium nitride,Thin film electrode,Cycling stability,Pseudocapacitance","In this study, the tuning of the KOH electrolyte composition is proposed as a strategy to drastically limit the capacitance fade of vanadium nitride (VN) electrode. We demonstrate that the use of a V5+ (as VO43- vanadates anions) containing KOH electrolyte enhances the cycling stability of VN thin film electrode : a loss of 59% of the capacitance is observed for the electrode tested in KOH over 3000 consecutive cycles. After V5+ addition in the electrolyte, the capacitance fade is decreased to 23%. Furthermore, the presence of V5+ species in the solution leads to VN capacitance enhancement from 379 mF cm-2 for V5+ ions free electrolyte up to 577 mF cm-2 at 5 mV s-1 for V5+-containing KOH solution. The enhanced cycling stability is attributed to the stabilization of an oxide/oxynitride layer at the VN surface, instead of its dissolution, thanks to the chemical equilibrium shift of the VN dissolution reaction. This simple and innovative strategy consisting in tuning the electrolyte composition opens new pathways for other systems that suffer from electrode dissolution in the electrolyte while being electrochemically cycled.","Materials Chemistry,Electrochemistry,Surfaces, Coatings and Films,Condensed Matter Physics,Renewable Energy, Sustainability and the Environment,Electronic, Optical and Magnetic Materials","Emile Haye,Yuanyuan Miao,David Pilloud,Camille Douard,Rabah Boukherroub,Jean-François Pierson,Thierry Brousse,Stéphane Lucas,Laurent Houssiau,Jean-Jacques Pireaux,Amine Achour",2022,10.1149/1945-7111/ac7353,"10.1016/j.electacta.2014.07.056, 10.1002/adma.200502471, 10.1016/j.nanoen.2019.03.003, 10.3390/coatings9020072, 10.1016/j.jmst.2017.11.048, 10.1007/s10854-018-9435-z, 10.1149/2.081311jes, 10.1149/2.1221606jes, 10.1016/j.electacta.2016.04.058, 10.1002/admi.201500211, 10.1016/j.nanoen.2018.06.053, 10.1002/adma.201301465, 10.1016/j.jpowsour.2016.05.093, 10.1002/admt.201800036, 10.1039/C9EE03787J, 10.1002/aenm.201300994, 10.1016/j.mineng.2019.106106, 10.1016/j.apsusc.2019.144176, 10.1016/j.surfcoat.2018.07.009, 10.1016/j.elecom.2017.02.011, 10.1016/j.electacta.2019.134890, 10.1149/2.0201505jes, 10.1126/science.1249625, ",3682477,ART
Physical layer enhancement for next-generation railway communication systems,"Railway communication,High-speed train,Physical layer,MIMO,Relays,Reference signal,Reconfigurable intelligent surface,Artificial intelligence,Machine learning","This paper presents an overview of the challenges and state-of-the-art physical layer enhancement designs for next-generation railway communication, also known as high-speed train (HST) communication. The physical layer design for the HST should adapt from its counterpart in the general-purpose network because of the harsh propagation environment and extreme conditions, stringent latency and reliability requirements of dedicated railway applications, and frequency band scarcity caused by regulation. In this survey, we examine how conventional multiple-input-multiple-output (MIMO) family techniques such as beamforming, multi-cell MIMO, and relays can enhance the physical layer performance for HST. Physical layer enhancement assisted by novel reconfigurable intelligent surface (RIS) technology was also analyzed from different perspectives. Dedicated control channels, reference signals, waveforms, and numerology designs for train-to-infrastructure (T2I) and train-to-train (T2T) communication in sidelinks are also reviewed. Finally, a brief introduction to artificial intelligence (AI)/machine learning (ML)-aided HST physical layer design is provided. Several promising research avenues have also been suggested.","General Engineering,General Materials Science,General Computer Science,Electrical and Electronic Engineering","Qianrui Li,Jean-Christophe Sibel,Marion Berbineau,Iyad Dayoub,François Gallée,Herve Bonneville",2022,10.1109/ACCESS.2022.3192971,"10.1109/MCOM.2015.7295467, 10.1109/ACCESS.2016.2518085, 10.1109/TVT.2018.2865498, 10.1109/TVT.2018.2865530, 10.1109/TVT.2018.2865700, 10.1109/TITS.2014.2310771, 10.1109/LAWP.2014.2356076, 10.4304/jcm.4.4.224-231, 10.23919/EuCAP.2017.7928771, 10.1109/TEMC.2011.2169677, 10.1109/TVT.2013.2290839, 10.23919/EuCAP.2017.7928771, 10.1109/VTC2021-Fall52928.2021.9625167, 10.1109/MVT.2016.2519540, 10.1109/MVT.2021.3051567, 10.1109/OJCOMS.2021.3073348, 10.1109/vnis.1992.640231, 10.1002/ett.4460100604, 10.1109/TAP.2018.2871747, 10.1109/CCE.2018.8465715, 10.1109/LAWP.2020.3000337, 10.1109/GLOCOM.2017.8254907, 10.1109/VTC2020-Spring48590.2020.9129450, 10.1109/MENACOMM46666.2019.8988564, 10.1109/OJCOMS.2020.3015394, 10.1109/ACCESS.2020.2989802, 10.1007/BF03325736, 10.1109/ITSC.2018.8569944, 10.1109/JSAC.2010.101202, 10.1109/TVT.2017.2714958, 10.1109/TSSA.2017.8272953, 10.1631/FITEE.2000509, 10.1186/s13638-017-0822-6, 10.1109/MCOM.001.2001106, 10.1109/CSCN.2017.8088610, 10.1109/TVT.2018.2874097, 10.1109/JSAC.2012.120505, 10.1007/s11235-020-00735-0, 10.1109/COMST.2015.2508442, 10.1109/JSAC.2020.3005492, 10.1109/WCNC.2013.6555027, 10.1109/TWC.2012.120412.120268, 10.1155/2014/287159, 10.1109/VTCFall.2014.6966052, 10.1109/JSAC.2012.120516, 10.1109/TVT.2019.2894186, 10.1109/VETECS.2011.5956605, 10.1109/TAP.2012.2235399, 10.1109/VTCFall.2013.6692131, 10.1109/TVT.2007.900500, 10.1109/TVT.2014.2307917, 10.1109/TVT.2019.2919625, 10.1109/MCOM.2015.7295468, 10.1109/TAP.2014.2310220, 10.1109/VTCSpring.2015.7146034, 10.1109/TVT.2016.2624504, 10.1109/VTCSpring.2016.7504155, 10.1109/EuCAP.2016.7481790, 10.1109/APUSNCURSINRSM.2017.8072351, 10.1109/TITS.2017.2771559, 10.1109/TVT.2018.2795385, 10.1109/ITSC.2018.8569308, 10.1109/VTC2020-Spring48590.2020.9129457, 10.1109/VTCSpring.2013.6691818, 10.1109/WCNC.2018.8377239, 10.1109/TVT.2015.2475183, 10.1109/TWC.2017.2771774, 10.1109/VTCFall.2015.7391029, 10.1109/iotm.001.2300154, 10.1109/MCOM.001.1900346, 10.1109/VTCFall.2019.8891507, 10.1109/OJCOMS.2020.3022529, 10.1109/TWC.2010.05.090915, 10.1109/TWC.2011.092011.102194, 10.1109/TVT.2015.2399295, 10.1109/JLT.2017.2675447, 10.1007/978-3-030-92684-7_6, 10.1109/ICUFN49451.2021.9528777, 10.1109/ACCESS.2019.2935192, 10.1109/MCOM.2018.1700659, 10.1109/msp.2021.3130549, 10.1186/s13638-019-1438-9, 10.1109/TWC.2019.2922609, 10.1109/TCOMM.2020.2971486, 10.1103/PhysRevB.97.035439, 10.1109/MCOM.001.1900107, 10.1109/MCOM.001.2000407, 10.1109/TWC.2019.2936025, 10.1109/MWC.001.1900534, 10.1109/OJCOMS.2020.3002955, 10.1109/JSAC.2020.3000802, 10.1109/TVT.2021.3111646, 10.1109/LCOMM.2021.3052822, 10.1109/IWCMC48107.2020.9148537, 10.1109/LSP.2020.2998357, 10.1109/TSP.2018.2816577, 10.1109/EuCNC/6GSummit51104.2021.9482474, 10.1109/JPROC.2020.2988595, 10.1109/ICCChina.2012.6356928, 10.1109/HMWC.2014.7000241, 10.1109/LWC.2020.3024781, 10.1109/LWC.2020.2987798, 10.1109/JSAC.2020.3000826, 10.1109/COMST.2020.3004197, 10.1109/TCOMM.2021.3051682, 10.1109/ICC42927.2021.9500916, 10.1126/science.1210713, 10.1109/VTC2020-Fall49728.2020.9348741, 10.1109/APWC.2018.8503669, 10.1109/MVT.2020.3023682, 10.1109/GLOCOM.2017.8254568, 10.1109/COMST.2021.3057017, 10.1109/9780470545287, 10.1109/VTCFall.2017.8287941, 10.1109/ITST.2017.7972208, 10.23919/URSIGASS.2017.8105377, 10.1109/MCOMSTD.2018.1700064, 10.1109/TCCN.2017.2758370, 10.1109/JSAC.2019.2933969, 10.1109/MWC.2019.1900027, 10.1109/MWC.2019.1800601, 10.1109/CC.2017.8233654, 10.1109/MWC.2019.1800447, 10.1109/VETEC.1995.504941, 10.1109/26.141453, 10.1093/tse/tdaa022, 10.23919/JCC.2021.05.001, 10.1109/TWC.2021.3090781, 10.1109/LAWP.2019.2942819, 10.1109/ACCESS.2020.2964103, 10.1109/ICC.2018.8422221, 10.1109/TAP.2014.2308518, 10.1109/MCOM.001.2000634, 10.1109/TVT.2020.3044175, 10.1109/ICC.2019.8761312, 10.1109/ACCESS.2018.2850226, 10.1007/978-3-642-27645-3_14, 10.1007/3-540-44795-4_28, 10.1109/MCI.2006.329691, 10.1109/TVT.2019.2912673, ",3753274,ART
Analysis of train driver protection in rail collisions,"Driver protection,Impact biomechanics,Injury mechanisms,Secondary impact,Train collision",,"Computer Science Applications,Human-Computer Interaction,Biomedical Engineering,General Medicine,Bioengineering","Audrey Hault-Dubrulle,Hervé Morvan,Frédéric Robache,Pascal Drazetic,Christophe Landsheere,Olivier Luc",2022,10.1080/10255842.2013.815871,"10.1080/13588265.2013.769484, 10.1080/13588265.2013.769485, ",3615920,ART
An experimental investigation into influences of build orientation and specimen thickness on quasi-static and dynamic mechanical responses of Selective Laser Melting 316L Stainless Steel,"Additive manufacturing,Dynamic behavior,SEM analysis,Stainless steel","Additive Layer Manufacturing (ALM) processes like Selective Laser Melting (SLM) enable the conception of complex designs with a high precision and equal or enhanced mechanical properties compared to Conventionally Manufactured (CM) structures. Nevertheless, this process, which consists in melting metallic powders layer by layer with a laser beam, greatly influences the microstructure and therefore the mechanical properties. While some studies have considered the effects of the thickness and/or the building direction of 316L Stainless Steel (SS) specimens produced by SLM on the quasi-static mechanical behavior, the strain rate effect for crash or impact applications on these two parameters has not been fully investigated. To complete the actual knowledge, the present work proposes to analyze the mechanical behavior of 316L SS tensile specimens produced by SLM with different build orientations (0°, 45° and 90°) and thicknesses (0.5, 0.75, 1 mm) and submitted to dynamic loadings at various strain rates up to 103 s−1. In addition, the microstructure and the fracture surfaces are analyzed to give a more detailed comprehension of the mechanical tests. It results that the SLM 316L SS achieves better Yield Stress (YS), similar Ultimate Tensile Stress (UTS) and equal or lower failure strain compared to the CM material. This is mainly a result of microstructure refinement. Anisotropy is observed at the macroscopic level with higher tensile stress and lower failure strain for horizontal specimens, which is explained by the different shapes, orientation and size of the grains at the microscopic level. The mechanical properties greatly decrease as the thickness reduces from 1 to 0.5 mm, by 14% for the YS and 16% for the UTS for a quasi-static loading. A minimum thickness of 0.75 mm is advised to at least recover the mechanical properties of the CM 316L SS. A positive strain rate sensitivity, higher than the CM material, is observed for all configurations, with the exception of 0.5 mm thickness. For strain rates ranging from to 10−3 to 103 s−1, there is an increase of 20% of the UTS. The material anisotropy is not affected by the strain rate sensitivity whereas the latter increases with the thickness","Mechanical Engineering,Mechanics of Materials,Condensed Matter Physics,General Materials Science","Hugo Carassus,Jean-Dominique Guerin,Hervé Morvan,Grégory Haugou,Tarik Sadat,Sandra Guerard,Eric Markiewicz",2022,10.1016/j.msea.2022.142683,"10.1016/j.msea.2018.10.121, 10.1016/j.msea.2016.03.113, 10.1016/j.msea.2016.04.086, 10.1016/j.msea.2016.10.012, 10.1016/j.ijimpeng.2020.103671, 10.1016/j.msea.2020.139776, 10.1063/1.4935926, 10.1016/j.actamat.2016.05.054, 10.1016/j.msea.2020.139445, 10.1016/j.msea.2017.04.058, 10.1016/j.msea.2018.08.069, 10.1016/j.msea.2014.12.018, 10.1016/j.msea.2020.139050, 10.1016/j.msea.2020.139841, 10.1016/j.msea.2017.07.082, 10.1007/s00170-010-2631-5, 10.1016/j.jnucmat.2018.10.044, 10.1007/s10704-019-00355-z, 10.1016/j.ijplas.2019.05.009, 10.1016/j.msea.2019.04.065, 10.1016/j.msea.2020.140154, 10.1002/mawe.202000038, 10.1115/1.4001743, 10.1007/s11665-018-3208-y, 10.1016/j.ijmecsci.2013.01.006, 10.1016/j.msea.2014.11.028, 10.1016/j.matchar.2018.04.040, 10.1016/j.jmatprotec.2017.05.042, 10.1016/j.ijimpeng.2016.12.022, 10.1016/j.matdes.2015.07.147, 10.1016/j.msea.2019.138455, 10.1016/j.msea.2017.08.058, 10.1016/j.pmatsci.2017.10.001, 10.1016/j.jmatprotec.2014.06.005, 10.1007/s41403-021-00214-1, 10.1007/s00170-020-06316-4, 10.1016/j.jmst.2016.06.016, 10.1016/j.jmatprotec.2018.08.049, 10.1007/s11663-013-9875-z, 10.1016/j.scriptamat.2018.09.017, 10.1016/j.msea.2019.01.110, 10.1051/epjn/2019051, 10.1016/j.jallcom.2019.03.082, 10.1007/s00170-014-6297-2, 10.1016/j.jmst.2019.09.017, 10.1016/j.msea.2019.138395, 10.1007/s11661-018-4607-2, 10.1016/j.msea.2018.01.103, 10.1016/j.msea.2018.04.046, 10.1016/j.msea.2018.12.092, 10.1007/s11661-012-1233-2, 10.1016/j.jnucmat.2006.09.003, 10.1016/j.jmrt.2020.12.097, 10.1016/j.msea.2021.141808, 10.1016/j.matdes.2016.07.079, 10.1016/j.msea.2021.140805, 10.1016/j.jallcom.2015.01.249, 10.1520/A0240_A0240M-20A, 10.1016/j.actamat.2016.03.063, ",3555600,ART
