title,keyword,abstract,field,authors,date,doi,references,id,type
How software engineers deal with decisions in Scrum - An analysis,,"The Agile Manifesto titled ""Working software over comprehensive documentation"". Although the stated principle makes an important point, it should not follow that documentation becomes obsolete. On the contrary, agile software development (ASD) is based on frequent decisions focused on customer benefits. Those decisions guide further development, subsequent maintenance, and software evolution and are made during every stage of the software development cycle. Thus, documenting the most important ones is an important foundation fostering product comprehension, software quality, and customer benefit. Besides, preserving decision knowledge supports refactoring and, thus, diminishing software erosion. However, all these beneficial properties are opposed by a dismissive attitude among software developers. Documentation is very unpopular among software developers, especially in the ASD community. A common interpretation of the agile manifesto at this point is that good and functional code can fully replace documentation. Among other reasons, this attitude is the reason for the sparse application of structured and systematic documentation of decisions and their rationale. To shed more light on imponderables, developer's desires regarding decision documentation, and assess the outlined perception of a lack of decision documentation, this paper reports a survey on decision documentation in Scrum among industry practitioners. The author assesses to what extent the above claims hold by asking industry practitioners about their perceptions and applied practices regarding decision documentation in Scrum. Therefore, the author conducted a large-scale survey in the German and English speaking Scrum community. A few more than 100 software developers were asked what they document, how they document and how they use/share produced documentation. The findings of this report reveal that there is a wide range of opinions in the agile community. The responses show that a developer's experience significantly impacts the documentation frequency and the interest in the available documentation. Similarly, the role in which software developers have operated in Scrum plays a significant role in the frequency of documentation and the timing when developers document.",,"Schubanz, Mathias",2021,10.26127/BTUOpen-5066,,OPUS4-5066,Bericht
Practical approach to reclamation of post-mining sites,,"In order to integrate necessary interdisciplinary complexity, sustainability, defined targets and endpoints for reclamation progress, the objective of this research is to advance reclamation knowledge on (i) international scale and (ii) national scale, taking Nigeria as an example. On the international scale (i), a systematic reclamation threshold scale for assessing, evaluating, documenting, and monitoring reclamation progress was developed. The threshold stages begin from the initial state I0 down to degraded state D0 (depending on the type of mining). Reclamation starts with soil reconstruction R-2 up to revegetation R-1 (red zones) to reach minimum threshold R0 (amber zone). Beyond R0 are the green zones R1, R2, and R3 representing soil/abiotic condition, biological and improved threshold respectively. Adaptation of the threshold model to degraded ecosystems in national and international laws is recommended. On the national scale with Nigeria (ii), endowed with over 34 solid minerals and abundant crude oil, findings show that almost all mine sites are below the minimum threshold scale R0. The sites are adversely affected by Artisanal and Small Scale Mining (ASM), whereby, contamination and soil lithology disturbances are the state-of-the-art discussions. However, bioremediation (phytoremediation) is the most feasible remediation technique. Therefore, for the crude oil contaminated sites, this study highlights typical cogitation for large in-situ implementation and potential species for remediation. For the mineral resources, gold mining was the typical example. As a practical approach, experimental areas on an abandoned mining site (Site 1), an active mining site (Site 2) and an undisturbed vegetation site (Control) in southwestern Nigeria were mapped out to represent its mining and farming activities. On the sites, (a) the impacts of the ASM activities on the floristic association were assessed. (b) the potential of 2D Electrical Resistivity Tomography (ERT) was explored to characterize the horizontal and vertical landscape homogeneity of the mine sites, and lastly, (c) the study identified native high-accumulating plants growing on the sites that can be employed for phytoremediation. Thus, the results show that (a) the floristic association of the mine sites have been stressed and disturbed. (b) the resistivity structure of the sites shows that ASM has greatly impaired the lithological status of the sites. (c) out of the 9 considered species, Crinum jagus has the highest accumulation factor of 8.71, 37.47, 1.08 and 29.38 for Pb, Cd, Fe and Cu respectively. It is a recommendable novel plant in the tropics. However, future studies must verify its hyperaccumulator potentials, identify other high accumulating species and develop effective approaches and policies to curb ASM activities and enhance remediation in Nigeria.",,"Adesipo, Adegbite Adeleke",2021,10.26127/BTUOpen-5871,,OPUS4-5871,Dissertation
A 2D layered graph approach for scheduling delivery robots,,"In recent years parcel volumes reached record highs. The logistics industry is seeking new innovative concepts to keep pace. For densely populated areas delivery robots are a promising alternative to conventional trucking. These electric robots drive autonomously on sidewalks and deliver urgent goods, such as express parcels, medicine, or meals. The limited cargo space and battery capacity of these vehicles necessitates a depot visit after each customer served. The problem can be formulated as an electric vehicle routing problem with soft time windows and a single unit capacity. The goal is to serve all customers such that the quadratic sum of delays is minimized and each vehicle operates within its battery bounds. To solve this problem, we formulate an MIQP and present an expanded formulation based on a layered graph. For this layered graph we derive two solution approaches based on relaxations, which use less nodes and arcs. The first, Iterative Refinement, always solves the current relaxation to optimality and refines the graph if the solution is not feasible for the expanded formulation. This is repeated until a proven optimal solution is found. The second, Branch and Refine, integrates the graph refinement into a branch and bound framework avoiding restarts. Computational experiments performed on modified Solomon instances demonstrate the advantage of using our solution approaches and show that Branch and Refine outperforms Iterative Refinement in all studied parameter configurations.",,"Gnegel, Fabian; Schaudt, Stefan; Clausen, Uwe; Fügenschuh, Armin",2021,10.26127/BTUOpen-5493,,OPUS4-5493,Arbeitspapier
Targeted generation and suppression of the deformation mechanism and residual stresses in incremental sheet forming to improve the geometric accuracy,,"The geometric accuracy of an incrementally formed part is dependent on the underlying deformation mechanism and the residual stresses induced in the material during forming. This thesis presents new insights into the deformation mechanism and residual stresses of the Single Point Incremental Forming (SPIF) variant of the ISF process. In addition, strategies to control, suppress and adjust the deformation mechanism and residual stresses to increase the geometric accuracy and improve part properties are presented. The deformation mechanism of the ISF process is investigated. A novel methodology is developed to split the plastic energy dissipation during the SPIF process as a contributions of energies from dominant deformation modes. It is found that the dominant deformation mode can be bending, shear or membrane stretching, depending on the selected values of the process parameters. By controlling the contribution of each deformation mechanism, the outcome of the SPIF process can be designed for maximum geometric accuracy within the constraints of process time and formability. The build-up of the residual stresses in the SPIF process is investigated and a relation between the geometric accuracy and the residual stresses under changing process parameters is developed. The wall angle parameter has the highest influence on residual stresses. Moreover, the intensity and the magnitude of the residual stresses can be controlled by adjusting the process parameters. A direct approach based on post-forming Stress Relief Annealing (SRA) is developed to suppress residual stresses and increase geometric accuracy. In this regard, a modular tooling set-up is designed to perform the SRA under partial constraint. For maximum efficiency, optimal SRA parameters are determined. Two parts with practical significance are incrementally formed and subsequently stress relief annealed. A considerable increase in the geometric accuracy is observed with SRA in comparison to the parts without SRA. In the last part of this thesis, the very first approach is presented to generate a target distribution of high magnitude residual stresses in the ISF process for improving the mechanical properties. The desired residual stresses are generated in the conventionally formed disc springs in the surface treatment approach. In an integrated forming approach, the forming of the disc springs and the desired residual stresses are generated in a single step. Mechanical properties of the disc springs are better for both approaches in comparison to conventional disc springs. Hence, a targeted generation and distribution of the residual stresses to improve the mechanical properties is possible.",,"Maqbool, Fawad",2021,,,OPUS4-5564,Dissertation
A finite element approach for trajectory optimization in Wire-Arc Additive Manufacturing,,"In wire-arc additive manufacturing (WAAM), the desired workpiece is built layerwise by a moving heat source depositing droplets of molten wire on a substrate plate. To reduce material accumulations, the trajectory of the weld source should be continuous, but transit moves without welding, called deadheading, are possible. The enormous heat of the weld source causes large temperature gradients, leading to a strain distribution in the welded material which can lead even to cracks. In summary, it can be concluded that the temperature gradient reduce the quality of the workpiece. We consider the problem of finding a trajectory of the weld source with minimal temperature deviation from a given target temperature for one layer of a workpiece with welding segments broader than the width of the weld pool. The temperature distribution is modeled using the finite element method. We formulate this problem as a mixed-integer linear programming model and demonstrate its solvability by a standard mixed-integer solver.",,"Schmidt, Johannes; Buhl, Johannes; Fügenschuh, Armin",2021,10.26127/BTUOpen-5575,,OPUS4-5575,Arbeitspapier
Generating CQQL conditions from classifying CNNs,,"Convolutional neural networks are often successfully used for classification problems. Usually, a huge number of weights need to be learnt by use of training data. However, the learnt weights give no insight how the cnn really works. Thus, a cnn can be seen as a black box solution. In our approach we develop a method to generate a commuting quantum query language (cqql) condition from a sample derived from a given cnn or from training input. CQQL is inspired by quantum logic and its conditions obey the rules of Boolean algebra. The evaluation of a cqql condition provides values from the unit interval [0; 1] and establishes therefore an elegant bridge between logic and a cnn. The underlying assumption is that a condition (a logic expression) gives much more understanding than pure cnn weights. Furthermore, the rich theory of Boolean algebra can be used for manipulating logic expressions. After extracting a cqql condition from a cnn or its training data we can use logic as a way to predict classes alternatively to a cnn.",,"Schmitt, Ingo",2021,10.26127/BTUOpen-5550,,OPUS4-5550,Bericht
GALS methodology for substrate noise reduction in mixed-signal integrated circuits,,"Mixed signal integrated circuits (MSICs) contain both analog and digital circuitry, integrated together on the same die. While this integration brings many benefits, it also gives rise to the issue of substrate noise coupling between the noisy digital circuitry and noise-sensitive analog circuitry. In order to counteract this issue, various substrate noise reduction methodologies had been developed so far. This thesis explores a new approach in substrate noise reduction - using a GALS (globally-synchronous, locally-asynchronous) design strategy for the digital part of a MSIC, in order to reduce the noise generation at its source. GALS architectures consist of several locally synchronous modules (LSMs) which communicate asynchronously to each other. By converting an initially synchronous architecture of digital circuitry into a GALS architecture, simultaneous switching noise generated by this circuitry can be reduced. While GALS had already been used for reducing other types of simultaneous switching noise, this is, to the best of the author's knowledge, the first attempt to develop a GALS-based methodology for substrate noise reduction. In order to be able to theoretically analyze GALS-based methodologies for substrate noise suppression, corresponding models at high abstraction level for substrate noise generation and substrate noise propagation in lightly doped substrates (which is a type of substrate mostly used for MSICs) have been developed. These models have further been used for developing two new GALS-based substrate noise reduction methodologies: harmonic-balanced plesiochronous GALS partitioning (HB) and harmonic-and-area-based plesiochronous GALS partitioning with power domain separation (HAB). A theoretical analysis has shown that HB can reach substrate noise attenuation of up to 20log&#8289;(M), where M is the number of LSMs of the resulting GALS system. On the other hand, the attenuation achievable by HAB depends on the distribution of switching current harmonics and area among the partitions, as well as from the substrate itself. For each of the two methodologies, a suitable partitioning procedure for a practical application has been developed; these partitionig procedures have been numerically evaluated in MATLAB. HB has further been embedded within the EMIAS CAD tool, where it has been evaluated on a real design example - a wireless sensor node. A special case of HAB for low frequencies has been applied for developing a test chip called SGE (power domain Separation and Galsification Experiment). The measurements on silicon have proved the applicability of the methodology.",,"Babi&#263;, Milan",2021,,,OPUS4-5726,Dissertation
"MBE growth and investigation of Si, Ge, and Si&#8339;Ge&#8321;&#8331;&#8339; nanowires",,"Within this work, the growth of out-of-plane Si and SixGe1-x and in-plane Ge nanowire have been investigated. For this purpose, nanowires have been grown ccording to the vapor-liquid-solid mechanism by means of molecular beam epitaxy with Au as metallic solvent on Si(111) and nano-structured Si(001)/SiO2 substrates. Each stage from surface preparation to final nanowire growth has been examined in order to determine relevant parameters which influence the nucleation process nanowire elongation. Particular attention has been given to describe the variation of Au droplet size distribution on Si(111) to evaluate the subsequent nanowire growth and to obtain optimal growth conditions for an site-selective nucleation on the nano-structured substrates. Due to increased surface diffusion velocity with raising temperature, the droplet diameter distribution shifts from a positive skewed distribution with a high fraction of smaller droplets to a negative skewed distribution with a high fraction of larger droplets. The temperature dependency of the most probable droplet diameter and the number of Au droplets per area has been determined, which can be applied to predict the resulting nanowire diameters. The out-of-plane Si and SixGe1-x on Si(111) predominantly grow along the surface normal, exhibiting the characteristic sawtooth-like sidewall faceting. During the nanowire formation, the Au surface diffusion velocity increased and causes an increase of the most frequently observed diameter. Furthermore, the total number of droplets/nanowires decreases by a constant factor due to an increase of the contact angle during Si/Ge deposition. The specific diameter range for an possible nanowire formation is reduced by the incorporation of Ge into SixGe1-x nanowires. To obtain a regular and uniform nanowire growth, a nano-structured substrate consisting of Si(001) terminated pillars surrounded by a SiO2 matrix has been utilized. The initial growth of Ge nanowire starting from Si-Au droplets with SixGe1-x nucleation from ternary alloy is discussed from a thermodynamic point of view and a model based on the Si-Ge-Au ternary phase diagram has been developed to predict the SixGe1-x concentration gradient in the nanowire base. The fully relaxed in-plane Ge nanowires occur within one of the four distinct in-plane &#10216;110&#10217; directions and nanowires are mainly bounded by two 55° inclined {111} facets and a less pronounced planar (001) top facet. High-resolution scanning X-ray diffraction microscopy reveals a slightly tilted growth of individual nanowires with respect to each other, causing an abrupt change in the orientation at junction points of interconnected nanowires.",,"Lange, Felix",2021,10.26127/BTUOpen-5751,,OPUS4-5751,Dissertation
The unit re-balancing problem,,"We describe the problem of re-balancing a number of units distributed over a geographic area. Each unit consists of a number of components. A value between 0 and 1 describes the current rating of each component. By a piecewise linear function this value is converted into a nominal status assessment. The lowest of the statuses determines the efficiency of a unit, and the highest status its cost. An unbalanced unit has a gap between these two. To re-balance the units, components can be transferred. The goal is to maximize the efficiency of all units. On a secondary level, the cost for the re-balancing should be minimal. We present a mixed-integer nonlinear programming formulation for this problem, which describes the potential movement of components as a multi-commodity flow. The piecewise linear functions needed to obtain the status values are reformulated using inequalities and binary variables. This results in a mixed-integer linear program, and numerical standard solvers are able to compute proven optimal solutions for instances with up to 100 units. We present numerical solutions for a set of test instances and a bi-criteria objective function, and discuss the trade-off between cost and efficiency.",,"Dee, Robin; Fügenschuh, Armin; Kaimakamis, George",2021,10.26127/BTUOpen-5658,,OPUS4-5658,Arbeitspapier
Detailed kinetic modeling of ammonia combustion,,"In this thesis, a detailed chemical kinetic mechanism is developed to predict the oxidation of ammonia. The main aim is to cover the most important features of ammonia combustion - laminar flame speed, auto-ignition timing, emission formation, speciation in different reactors, and subsequently to study fuel/NOx interaction. Each elementary reaction in the mechanism is carefully reviewed based on several published literature, both experimental and theoretical rate parameters are selected accordingly. A wide range of published experimental data in multi-setup experiments are selected - in freely propagating and burner stabilized premixed flames and in shock tubes and jet-stirred and flow, reactor to assess the performance of the developed mechanism. The reaction mechanism also considers the formation of nitrogen oxides and the reduction of nitrogen oxides depending on the conditions of the surrounding gas phase. The experimental data from the literature are interpreted with the help of the kinetic model developed in this thesis.",,"Shrestha, Krishna Prasad",2021,10.26127/BTUOpen-5709,,OPUS4-5709,Dissertation
Distributive aspects in the design of payments for ecosystem services and agri-environmental schemes,,"Payments for ecosystem services (PES) and agri-environmental schemes (AES) are often introduced with the goal to counteract overexploitation of natural habitats and biodiversity loss in forests and agricultural landscapes. Their ecological effectiveness and cost-effectiveness have been, however, repeatedly questioned in the literature. One way of increasing the cost-effectiveness of such schemes is spatial differentiation of payments, which reflects regional differences in conservation benefits and costs and thus maximizes the ecological effect achieved with available financial resources. Another major critique for PES and AES is that they often pursue poverty alleviation and rural development objectives, which can compromise their cost-effectiveness. As the Tinbergen rule in economic theory suggests, each policy goal requires a separate policy instrument. However, as other policy instruments, PES and AES have distributional effects. Especially in developing countries, where governments are often weak and less able to successfully implement multiple policies, the distributional effects might not be adequately addressed. The distributional implications of PES and AES could even have an adverse effect on the cost-effectiveness of the schemes, if due to low acceptance among the potential ecosystem service (ES) providers, participation rates in these voluntary schemes are lower than optimal or if transaction costs are affected. From an economic perspective, if distributional goals are important for the design of PES and AES, the fairness preferences of potential ES buyers should be considered. This thesis uses three case studies to address selected aspects of distribution and fairness in PES and AES from different perspectives. It provides insights into the preferences of potential ES buyers in Germany for distribution and other fairness aspects in PES and AES using two choice experiments and analyses possible distributional effects of cost-effective homogeneous and regionalized payments in AES. The surveys among potential ES buyers suggest preferences for maximin and equal distribution of payments, and preferences for animal welfare and biodiversity conservation (for local as well as for distant biodiversity), which could be directions for improvement of AES and PES. Regarding distributional impacts of AES, a trade-off between equality and cost-effectiveness is confirmed. Equity generally increases with improved cost-effectiveness of homogeneous payments. Spatially differentiated payments improve the cost-effectiveness substantially, by aligning the payments to the regional costs and the measures to the regional specifics and potential ecological benefits. However, they have substantial redistribution effects, poorer regions are adversely affected. This shows the importance of analyzing the distributional implications of cost-effective AES and PES on different spatial levels and calls for a holistic approach in policy evaluation and implementation.",,"Markova-Nenova, Nonka",2021,,,OPUS4-5818,Dissertation
Evaluating policy impacts of minimum energy performance standards (MEPS) on Nigeria's Nationally Determined Contribution (NDC) to the Paris Agreement,,"The Nigerian government has commenced the development of minimum energy performance standards (MEPS) as part of measures to achieve the energy and emissions savings target established in Nigeria's Nationally Determined Contribution (NDC) to the Paris Agreement. It is expected that the implementation of MEPS will also help to address the challenges of unreliability of electricity supply and facilitate the desired energy-efficient appliance market transformation. The MEPS currently covers the three most energy-consuming electrical products in households (lighting, refrigerators, and air conditioners). This research relied on data collected from the survey of 384 households in the case study area of Enugu to study the policy impacts of the current MEPS and identify the potential for its improvement. The research also, empirically, investigated policy and institutional barriers against appliance energy efficiency improvement in the country. Three different policy scenarios were conceptualized to model the policy impacts of current MEPS: a scenario assuming no MEPS or a business-as-usual (BAU) scenario, a policy scenario (PS) that considers the current MEPS, and an aggressive policy scenario (APS) that assumes the scaling up of the current MEPS to more stringent levels. The policy analysis modeling system (PAMS) was adopted to study the impacts of MEPS considering a policy implementation period of 2019 through 2030. The United Nations' integrated policy framework was also adopted as evaluation criteria to identify policy gaps in the existing policy measures and the identification of possible policy overlaps was conducted using content analysis. Based on the results, the implementation of the current standards would reduce annual residential electricity demand in the surveyed households by 37% compared to BAU. National-level policy impacts show that the implementation of more stringent MEPS would contribute about 11.3% of the national emissions reduction target reached in Nigeria's NDC. The research also finds out that key policy instruments (such as financial incentives) are still in their planning stages. Furthermore, the result from the content analysis reveals that the assigned institutional roles for the advancement of end-use energy efficiency are in some cases, not based on the statutory mandates of the respective institutions which create room for possible overlaps. To close the existing energy efficiency gaps and achieve effective energy-efficient appliance market transformation, the research underscores the need for a large-scale appliance market assessment to understand current baseline efficiency levels which will guide future policy designs and ensure that MEPS remain effective. The research also recommends key possible frameworks that can guide the design and implementation of financial incentive instruments to make energy-efficient investments more attractive.",,"Ezeamama, Anayo",2021,10.26127/BTUOpen-5459,,OPUS4-5459,Dissertation
My Wilderness : selected essays in creative writing,,"The essays in this volume were created in the courses ""Philosophy of Technology and Nature"" over two semesters from 2018 to 2020. Students in these courses were enrolled in different study programs and they came from countries all over the world. In lectures and seminars we discussed the different imaginaries of technology and nature, the history of this relation, and the various conceptualizations particularly those of the Western world. The idea of ""Nature as Wilderness"" did, and still does so, take an important place in this cultural setting. We discussed a chapter from the seminal book of William Cronnon, The Trouble with Wilderness (1996), before entering in our writing experiment. Students were asked to write an essay of three pages maximum about the topic ""My Wilderness"", based on the methodology of creative writing that was presented and discussed at length. Students had one week to produce their piece and in the following session we had a kind of play reading that is students presented the texts of their mates. After this event, the texts were carefully revised and images added.",,,2021,10.26127/BTUOpen-5436,,OPUS4-5436,Arbeitspapier
Fundamentals of process design and control of Anaerobic Sequencing Batch Gas-Lift reactor regarding the mixing process,,"The Anaerobic Sequencing Batch Reactor (ASBR) operates by sequential batches, has been studied as an alternative treatment for different systems because of their versatility. The ASBR is applicable for the conversion of a wide variety of organic wastewaters to methane and carbon dioxide (biogas). The main factors affecting the overall performance of the ASBR are: agitation, Substrate/Biomass ratio, geometric configuration of the reactor and the feeding strategy. In this research the strategy agitation was carried out by used of a gaslift system coupled to an ASBR. The aim of the research was the creation of bases for the design and process control of an Anaerobic Sequencing Batch Gaslift Reactor on a laboratory scale in order to find the optimal operating regime and optimize the process. The type of gaslift system to be used is an internal loop with a concentric draught tube configuration, which enables the gas may be sparged either the draught tube or the annulus. The simple design of a gas lift reactor permits less expensive operation, requires less maintenance, low investment costs, low interference and low power consumption. Scientific and technical objectives of the research include the analysis of macro geometric dimensions of the reactor, developing innovative solutions for optimization of mixing process (gaslift mixing), analysis of the hydrodynamics and the homogenization inside of the reactor. This study also includes the flow determination in the riser, the evaluation of the liquid circulation velocity in the downcomer and the influence of the vertical draft tube and the effect of top and bottom clearance. Also, the goal was to find an adequate mixture to not destroy microorganisms but to allow the sedimented biomass and undigested solids may rise quickly and mixed with the feed substrate.",,"Pulgarin Monsalve, Isabel Cristina",2021,,,OPUS4-5569,Dissertation
Universal approaches in local circumstances : a series of discussions on policy-practice gaps in urban conservation (abstracts),,"Today, urban conservation scholarship calls for case studies that problematise universal conservation principles in local planning circumstances, particularly in countries from which modern conservation has not originated. In this series of workshops, we discuss singularities of urban conservation and the protection of historic urban areas with local experts who have been directly involved in processes of putting conservation policy documents into practice. We discuss how the planned goals of conservation projects are influenced by unplanned factors such as war, economic and political instability, inter-organisational conflicts, and natural hazards. The discussed cases represent cities with non-western cultural backgrounds that are geographically and culturally interconnected. By discussing urban conservation issues in Ankara, Baghdad, Tehran, Shiraz, Yazd, Kerman, Herat, and Mumbai, we aim to reflect on the functionality of mainstream conservation approaches in local conditions. The speakers share their local insight into obstacles of realising the international conservation models under rapidly changing natural and socio-political conditions. The workshops' moderators are outstanding young academics who have a deep understanding of the discussed issues and have co-planned the sessions with the speakers. This series of events is cooperatively organised by the Chair Urban Management and the DFG Training Group 1913, ""Cultural and Technological Significance of Historic Buildings"" in the framework of the DFG project, Assembling Iran's Urban Heritage Conservation Policy and Practice: Problematised in Tehran.",,"Yadollahi, Solmaz",2021,,,OPUS4-5681,Bericht
High-throughput QC-LDPC codes for next-generation wireless communication systems,,"Wireless communication has become an indispensable part of our life and the demand for achieving higher throughput with lower energy consumption is ever growing. The ambitious throughput of 100 Gb/s and beyond is now becoming a modest goal thanks to comprehensive advances in transmission technologies and protocols. One important aspect of these advances is with regard to channel coding methods and the ability to detect and correct errors at the receiver. Computations needed by such methods become generally more complicated as they become more powerful in their performance. This imposes a great challenge for researchers attempting to devise practical methods for encoding and decoding Forward-error Correction (FEC) techniques tailored for high-throughput scenarios. In this work we focus on high-throughput Quasi-Cyclic LDPC (QC-LDPC) codes, as they have been selected as one of the main FEC techniques for the two major next generation wireless technologies, namely Wi-Fi 6 (IEEE 802.11ax) and 5G. Our target is to develop complete encoding and decoding design for these codes in order to reach the throughput of 100 Gb/s with affordable power consumption. Toward this goal, we investigate first the appropriate encoder design for these codes which can be used at such high data-rate with reasonably low power consumption. Then we propose several novel ideas for improving the decoding performance and complexity of QC-LDPC codes. The proposed novel ideas collectively facilitate a decoder able to run at 50 Gb/s with less than 12 pJ/b energy consumption for a Latin squares QC-LDPC code. All the proposed methods are practical and implementable and their effectiveness are showcased by either Field Programmable Gate Array (FPGA) or Application-Specific Integrated Circuit (ASIC) synthesis.",,"Hasani, Alireza",2021,10.26127/BTUOpen-5819,,OPUS4-5819,Dissertation
High-performance computing and laboratory experiments on strato-rotational instabilities,,"Stratified vortices can be found from small to large scales in geophysical and astrophysical flows. On the one hand, tornadoes and hurricanes can lead to devastation and even a large number of casualties. On the other hand, vortices can distribute heat and momentum in the atmosphere which is important for a habitable environment on Earth. In the astrophysical context, accretion disks (from which solar systems are formed) can be seen as stratified vortices. In such systems, understanding the mechanisms that can result in an outward transport of angular momentum is a central problem. For a planet or star to be formed in a disk, angular momentum has to be carried away from its center to allow matter aggregation by gravity; otherwise, its rotation speed would be far too large, avoiding this matter aggregation (and the consequent star formation) to happen. In such gas systems, turbulence is the most likely mechanism to achieve such a large angular momentum transport. However, it was shown that the flow profile of accretion disks is stable with respect to purely shear instabilities, and the question arises about how the turbulence can be generated. Among other candidates, the strato-rotational instability (SRI) has attracted attention in recent years. The SRI is a purely hydrodynamic instability that can be modeled by a classical Taylor-Couette (TC) system with stable density stratification due to axial salinity or temperature gradients. In this thesis, a combined experimental and high-performance computing study of new specific behaviors of the strato-Rotational Instability (SRI) is performed. The density stratification causes a change in the marginal instability transition when compared to classical non-stratified TC systems, making the flow unstable in regions where - without stratification - it would be stable. This characteristic makes the SRI a relevant phenomenon in planetary and astrophysical applications, particularly in accretion disk theory. Despite many advances in the understanding of strato-rotational flows, the confrontation of experimental data with non-linear numerical simulations remains relevant, since it involves linear aspects and non-linear interactions of SRI modes which still need to be better understood. These comparisons also reveal new non-linear phenomena and patterns not yet observed in the SRI, that can contribute to our understanding of geophysical flows.",,"Maltese Meletti de Oliveira, Gabriel",2021,,,OPUS4-5440,Dissertation
Direct numerical simulation of nonlinear pattern formation on the surface of liquid films,,"We investigate the dynamics of a Newtonian liquid layer bounded on one side by a horizontal and planar substrate and on the other side by its free and deformable surface. The system is subjected to a time-periodic gravitation field in lateral or normal direction. Based on a nonlinear coordinate transformation, which maps the time-dependent surface onto a constant domain and thus eliminates the need for tracking the interface, a finite-difference method on staggered grids is presented, allowing direct numerical simulations of the full incompressible Navier-Stokes equations in two and three dimensions. Taking into account the continuity equation, a sparse linear system for the pressure is obtained from the discretized Navier-Stokes equations whose solution satisfies the conservation of momentum and mass, so that pressure corrections can be avoided. In the case of a harmonic force perpendicular to the substrate, we find in high frequency ranges the classical square patterns oscillating subharmonically with half of the driver's frequency. For a slow excitation, hexagonal Faraday waves emerge oscillating at the forcing frequency. Vertical two-frequency excitations lead to more complex patterns &#8212; surface waves having the shape of a square superlattice are found. In the case of a lateral excitation, the formation of coarsening droplets is observed. We show that ratchet-like forces generate a nonvanishing averaged flow rate inducing a preferred direction of motion of the drops. These results correspond well with those of a simplified model based on the lubrication approximation. Our investigations also include systems in Rayleigh-Taylor configuration, where the liquid is located on the underside of the substrate. By considering rigid walls instead of periodic boundaries, wave amplification due to resonance can be studied. The corresponding numerical results are in good agreement with experimentally obtained data.",,"Richter, Sebastian",2021,,,OPUS4-5431,Dissertation
A machine learning approach for churn prediction within the social network Jodel,,"Within the last decades, the number of social networks is growing fast. The competition of retaining the customers to grow their platform and increase their profitability is rising. That is why companies need to detect possible churners to retain these. The problem of predicting the users' lifetime, churning users, and the reasons for churning can be tackled by using machine learning. The goal of this bachelor thesis is to build machine learning models to predict user churn and the user lifetime within the social network Jodel, a location-based anonymous messaging application for Android and iOS. To get the best possible prediction results, we have started with extensive literature research, whose approaches we have tested and added to a machine learning pipeline to build predictive models. With these models, we have investigated the performance after different observation time windows and have finally compared the strongest models to detect similarities and understand the insights to learn their behaviour. The results of this thesis are machine learning models for a selected representative set of communities varying in size within the Kingdom of Saudi Arabia and a country model leveraging all data. These models are used for a regression task by predicting the lifetime of a user and a multi-label classification of a user into six different churn classes. Additionally, we have also given models for a binary classification, where the model will predict if the user will churn within a given time or not. These models have shown general strong predictive power, which is shrinking when limiting the observation time window. Especially the binary classification yielded high accuracy of over 99%. The best models have been used for predicting user churn within other communities to detect communities with possible similar behaviour. These similarities then have been determined by features' importance, where the most important features have got fed back into empirics. This has shown statistically significant differences between user groups with a different active time but as of today no clear trends were visible that had led us to define the communities' behaviours. Since the competition of social networks is still growing, the retaining of users will stay a core marketing strategy, which will need to be tackled by machine learning and artificial intelligence. The created models could be useful for predicting churning users within the platform Jodel to detect these customers that will churn within a given time. Researches did not focus much on anonymous and location-based messaging. That is why the results of this thesis on the anonymous messaging application Jodel opens a variety of possible tasks for the future in this context.",,"Bergmann, Max",2021,10.26127/BTUOpen-6087,,OPUS4-6087,Bachelorarbeit
